2.0, 2.0, 2.0, 2.0 
4.0, 4.0, 4.0, 4.0 
8.0, 8.0, 8.0, 8.0 
16.0, 16.0, 16.0, 16.0 
32.0, 32.0, 32.0, 32.0 
61.0, 58.0, 61.0, 58.0 
108.0, 94.0, 108.0, 94.0 
182.0, 148.0, 182.0, 148.0 
292.0, 220.0, 292.0, 220.0 
446.0, 308.0, 446.0, 308.0 
647.0, 402.0, 647.0, 402.0 
910.0, 526.0, 910.0, 526.0 
1238.0, 656.0, 1238.0, 656.0 
1645.0, 814.0, 1645.0, 814.0 
2139.0, 988.0, 2139.0, 988.0 
2726.0, 1174.0, 2726.0, 1174.0 
3408.0, 1364.0, 3408.0, 1364.0 
4204.0, 1592.0, 4204.0, 1592.0 
5114.0, 1820.0, 5114.0, 1820.0 
6153.0, 2078.0, 6153.0, 2078.0 
7330.0, 2354.0, 7330.0, 2354.0 
8638.0, 2616.0, 8638.0, 2616.0 
10131.0, 2986.0, 10131.0, 2986.0 
11805.0, 3348.0, 11805.0, 3348.0 
13642.0, 3674.0, 13642.0, 3674.0 
15653.0, 4022.0, 15653.0, 4022.0 
17872.0, 4438.0, 17872.0, 4438.0 
20293.0, 4842.0, 20293.0, 4842.0 
22904.0, 5222.0, 22904.0, 5222.0 
25758.0, 5708.0, 25758.0, 5708.0 
28817.0, 6118.0, 28817.0, 6118.0 
32116.0, 6598.0, 32116.0, 6598.0 
35691.0, 7150.0, 35691.0, 7150.0 
39522.0, 7662.0, 39522.0, 7662.0 
43635.0, 8226.0, 43635.0, 8226.0 
48021.0, 8772.0, 48021.0, 8772.0 
52753.0, 9464.0, 52753.0, 9464.0 
57721.0, 9936.0, 57721.0, 9936.0 
62989.0, 10536.0, 62989.0, 10536.0 
68590.0, 11202.0, 68590.0, 11202.0 
74517.0, 11854.0, 74517.0, 11854.0 
80777.0, 12520.0, 80777.0, 12520.0 
87362.0, 13170.0, 87362.0, 13170.0 
94344.0, 13964.0, 94344.0, 13964.0 
101679.0, 14670.0, 101679.0, 14670.0 
109336.0, 15314.0, 109336.0, 15314.0 
117463.0, 16254.0, 117463.0, 16254.0 
125937.0, 16948.0, 125937.0, 16948.0 
134871.0, 17868.0, 134871.0, 17868.0 
144188.0, 18634.0, 144188.0, 18634.0 
153940.0, 19504.0, 153940.0, 19504.0 
164091.0, 20302.0, 164091.0, 20302.0 
174684.0, 21186.0, 174684.0, 21186.0 
185700.0, 22032.0, 185700.0, 22032.0 
197213.0, 23026.0, 197213.0, 23026.0 
209122.0, 23818.0, 209122.0, 23818.0 
221545.0, 24846.0, 221545.0, 24846.0 
234517.0, 25944.0, 234517.0, 25944.0 
247948.0, 26862.0, 247948.0, 26862.0 
261810.0, 27724.0, 261810.0, 27724.0 
