2.0, 2.0, 1.0, 1.0 
4.0, 4.0, 1.0, 1.0 
8.0, 8.0, 2.0, 2.0 
16.0, 16.0, 4.0, 4.0 
32.0, 32.0, 7.0, 7.0 
62.0, 60.0, 11.0, 10.0 
112.0, 100.0, 12.0, 9.0 
189.0, 154.0, 13.0, 8.0 
306.0, 234.0, 16.0, 11.0 
465.0, 318.0, 18.0, 10.0 
676.0, 422.0, 19.0, 8.0 
942.0, 532.0, 22.0, 10.0 
1270.0, 656.0, 24.0, 8.0 
1680.0, 820.0, 25.0, 5.0 
2180.0, 1000.0, 27.0, 6.0 
2768.0, 1176.0, 30.0, 8.0 
3469.0, 1402.0, 31.0, 4.0 
4280.0, 1622.0, 31.0, 2.0 
5208.0, 1856.0, 31.0, 2.0 
6264.0, 2112.0, 31.0, 1.0 
7463.0, 2398.0, 31.0, 1.0 
8807.0, 2688.0, 32.0, 2.0 
10325.0, 3036.0, 33.0, 3.0 
11989.0, 3328.0, 35.0, 5.0 
13853.0, 3728.0, 36.0, 3.0 
15884.0, 4062.0, 36.0, 1.0 
18126.0, 4484.0, 36.0, 1.0 
20600.0, 4948.0, 36.0, 1.0 
23292.0, 5384.0, 36.0, 0.0 
26188.0, 5792.0, 36.0, 0.0 
29328.0, 6280.0, 36.0, 0.0 
32694.0, 6732.0, 36.0, 0.0 
36305.0, 7222.0, 36.0, 0.0 
40159.0, 7708.0, 36.0, 0.0 
44304.0, 8290.0, 36.0, 0.0 
48728.0, 8848.0, 36.0, 0.0 
53423.0, 9390.0, 36.0, 0.0 
58415.0, 9984.0, 36.0, 0.0 
63748.0, 10666.0, 36.0, 0.0 
69387.0, 11278.0, 36.0, 0.0 
75424.0, 12074.0, 36.0, 0.0 
81697.0, 12546.0, 36.0, 0.0 
88356.0, 13318.0, 36.0, 0.0 
95362.0, 14012.0, 36.0, 0.0 
102703.0, 14682.0, 36.0, 0.0 
110464.0, 15522.0, 36.0, 0.0 
118649.0, 16370.0, 36.0, 0.0 
127217.0, 17136.0, 36.0, 0.0 
136156.0, 17878.0, 36.0, 0.0 
145529.0, 18746.0, 36.0, 0.0 
155339.0, 19620.0, 36.0, 0.0 
165588.0, 20498.0, 36.0, 0.0 
176196.0, 21216.0, 36.0, 0.0 
187319.0, 22246.0, 36.0, 0.0 
198870.0, 23102.0, 36.0, 0.0 
210918.0, 24096.0, 36.0, 0.0 
223494.0, 25152.0, 36.0, 0.0 
236476.0, 25964.0, 36.0, 0.0 
250060.0, 27168.0, 36.0, 0.0 
