2.0, 2.0, 2.0, 2.0 
4.0, 4.0, 3.0, 3.0 
8.0, 8.0, 5.0, 5.0 
16.0, 16.0, 7.0, 7.0 
31.0, 30.0, 10.0, 10.0 
58.0, 54.0, 16.0, 16.0 
104.0, 92.0, 29.0, 27.0 
176.0, 144.0, 50.0, 45.0 
283.0, 214.0, 73.0, 53.0 
433.0, 300.0, 101.0, 67.0 
625.0, 384.0, 133.0, 74.0 
876.0, 502.0, 168.0, 85.0 
1206.0, 660.0, 202.0, 93.0 
1610.0, 808.0, 239.0, 93.0 
2103.0, 986.0, 284.0, 104.0 
2682.0, 1158.0, 320.0, 95.0 
3352.0, 1340.0, 353.0, 87.0 
4128.0, 1552.0, 384.0, 79.0 
5039.0, 1822.0, 413.0, 75.0 
6064.0, 2050.0, 433.0, 60.0 
7243.0, 2358.0, 453.0, 55.0 
8554.0, 2622.0, 474.0, 51.0 
10014.0, 2920.0, 493.0, 50.0 
11640.0, 3252.0, 507.0, 34.0 
13459.0, 3638.0, 518.0, 29.0 
15457.0, 3996.0, 525.0, 18.0 
17639.0, 4364.0, 533.0, 20.0 
20045.0, 4812.0, 539.0, 14.0 
22663.0, 5236.0, 543.0, 12.0 
25530.0, 5734.0, 547.0, 11.0 
28591.0, 6122.0, 552.0, 12.0 
31869.0, 6556.0, 555.0, 7.0 
35405.0, 7072.0, 558.0, 9.0 
39217.0, 7624.0, 562.0, 9.0 
43332.0, 8230.0, 567.0, 10.0 
47690.0, 8716.0, 573.0, 12.0 
52315.0, 9250.0, 577.0, 9.0 
57251.0, 9872.0, 578.0, 4.0 
62482.0, 10462.0, 579.0, 2.0 
68025.0, 11086.0, 579.0, 2.0 
73941.0, 11832.0, 579.0, 1.0 
80134.0, 12386.0, 579.0, 1.0 
86757.0, 13246.0, 579.0, 0.0 
93737.0, 13960.0, 579.0, 0.0 
101054.0, 14634.0, 579.0, 0.0 
108754.0, 15400.0, 579.0, 0.0 
116803.0, 16098.0, 579.0, 0.0 
125241.0, 16876.0, 579.0, 0.0 
134059.0, 17636.0, 579.0, 0.0 
143304.0, 18490.0, 579.0, 0.0 
153023.0, 19438.0, 579.0, 0.0 
163176.0, 20306.0, 579.0, 0.0 
173751.0, 21150.0, 579.0, 0.0 
184795.0, 22088.0, 579.0, 0.0 
196325.0, 23060.0, 579.0, 0.0 
208257.0, 23864.0, 579.0, 0.0 
