2.0, 2.0, 1.0, 1.0 
4.0, 4.0, 1.0, 1.0 
8.0, 8.0, 2.0, 2.0 
16.0, 16.0, 2.0, 2.0 
32.0, 32.0, 2.0, 2.0 
61.0, 58.0, 2.0, 2.0 
112.0, 102.0, 2.0, 2.0 
187.0, 150.0, 2.0, 2.0 
297.0, 220.0, 2.0, 2.0 
453.0, 312.0, 2.0, 2.0 
652.0, 398.0, 2.0, 2.0 
909.0, 514.0, 3.0, 3.0 
1242.0, 666.0, 3.0, 2.0 
1639.0, 794.0, 3.0, 2.0 
2135.0, 992.0, 4.0, 2.0 
2714.0, 1158.0, 4.0, 1.0 
3398.0, 1368.0, 4.0, 1.0 
4195.0, 1594.0, 5.0, 2.0 
5131.0, 1872.0, 5.0, 1.0 
6170.0, 2078.0, 5.0, 1.0 
7342.0, 2344.0, 5.0, 1.0 
8678.0, 2672.0, 5.0, 1.0 
10151.0, 2946.0, 5.0, 0.0 
11819.0, 3336.0, 5.0, 0.0 
13641.0, 3644.0, 5.0, 0.0 
15633.0, 3984.0, 5.0, 0.0 
17854.0, 4442.0, 5.0, 0.0 
20290.0, 4872.0, 5.0, 0.0 
22910.0, 5240.0, 5.0, 0.0 
25748.0, 5676.0, 5.0, 0.0 
28831.0, 6166.0, 5.0, 0.0 
32163.0, 6664.0, 5.0, 0.0 
35741.0, 7156.0, 5.0, 0.0 
39572.0, 7662.0, 5.0, 0.0 
43658.0, 8172.0, 5.0, 0.0 
48027.0, 8738.0, 5.0, 0.0 
52697.0, 9340.0, 5.0, 0.0 
57689.0, 9984.0, 5.0, 0.0 
63002.0, 10626.0, 5.0, 0.0 
68575.0, 11146.0, 5.0, 0.0 
74474.0, 11798.0, 5.0, 0.0 
80747.0, 12546.0, 5.0, 0.0 
87334.0, 13174.0, 5.0, 0.0 
94287.0, 13906.0, 5.0, 0.0 
101640.0, 14706.0, 5.0, 0.0 
109361.0, 15442.0, 5.0, 0.0 
117459.0, 16196.0, 5.0, 0.0 
125964.0, 17010.0, 5.0, 0.0 
134860.0, 17792.0, 5.0, 0.0 
144178.0, 18636.0, 5.0, 0.0 
154024.0, 19692.0, 5.0, 0.0 
164206.0, 20364.0, 5.0, 0.0 
174787.0, 21162.0, 5.0, 0.0 
185840.0, 22106.0, 5.0, 0.0 
197391.0, 23102.0, 5.0, 0.0 
209379.0, 23976.0, 5.0, 0.0 
221883.0, 25008.0, 5.0, 0.0 
234844.0, 25922.0, 5.0, 0.0 
