2.0, 2.0, 2.0, 2.0 
4.0, 4.0, 4.0, 4.0 
8.0, 8.0, 7.0, 7.0 
16.0, 16.0, 11.0, 11.0 
32.0, 32.0, 19.0, 19.0 
62.0, 60.0, 29.0, 28.0 
113.0, 102.0, 48.0, 44.0 
192.0, 158.0, 74.0, 60.0 
311.0, 238.0, 112.0, 86.0 
469.0, 316.0, 148.0, 93.0 
684.0, 430.0, 195.0, 116.0 
953.0, 538.0, 253.0, 132.0 
1290.0, 674.0, 311.0, 141.0 
1710.0, 840.0, 374.0, 150.0 
2213.0, 1006.0, 440.0, 161.0 
2801.0, 1176.0, 500.0, 149.0 
3499.0, 1396.0, 559.0, 149.0 
4299.0, 1600.0, 618.0, 146.0 
5240.0, 1882.0, 680.0, 153.0 
6315.0, 2150.0, 734.0, 139.0 
7487.0, 2344.0, 788.0, 129.0 
8837.0, 2700.0, 840.0, 127.0 
10344.0, 3014.0, 888.0, 121.0 
12006.0, 3324.0, 937.0, 122.0 
13847.0, 3682.0, 986.0, 114.0 
15903.0, 4112.0, 1032.0, 116.0 
18141.0, 4476.0, 1075.0, 103.0 
20570.0, 4858.0, 1109.0, 89.0 
23214.0, 5288.0, 1143.0, 76.0 
26093.0, 5758.0, 1177.0, 74.0 
29212.0, 6238.0, 1204.0, 66.0 
32570.0, 6716.0, 1222.0, 50.0 
36161.0, 7182.0, 1241.0, 47.0 
40012.0, 7702.0, 1258.0, 39.0 
44149.0, 8274.0, 1276.0, 44.0 
48567.0, 8836.0, 1293.0, 39.0 
53279.0, 9424.0, 1308.0, 38.0 
58283.0, 10008.0, 1317.0, 27.0 
63601.0, 10636.0, 1325.0, 21.0 
69199.0, 11196.0, 1333.0, 21.0 
75175.0, 11952.0, 1341.0, 18.0 
81515.0, 12680.0, 1348.0, 17.0 
88194.0, 13358.0, 1354.0, 15.0 
95216.0, 14044.0, 1362.0, 18.0 
102562.0, 14692.0, 1366.0, 13.0 
110325.0, 15526.0, 1370.0, 12.0 
118457.0, 16264.0, 1377.0, 16.0 
127014.0, 17114.0, 1380.0, 11.0 
135934.0, 17840.0, 1384.0, 10.0 
145260.0, 18652.0, 1386.0, 9.0 
155064.0, 19608.0, 1390.0, 9.0 
165209.0, 20290.0, 1392.0, 6.0 
175819.0, 21220.0, 1395.0, 7.0 
186913.0, 22188.0, 1397.0, 7.0 
