2.0, 2.0, 2.0, 2.0 
4.0, 4.0, 3.0, 3.0 
8.0, 8.0, 5.0, 5.0 
16.0, 16.0, 7.0, 7.0 
32.0, 32.0, 10.0, 10.0 
61.0, 58.0, 16.0, 16.0 
113.0, 104.0, 29.0, 27.0 
192.0, 158.0, 50.0, 46.0 
301.0, 218.0, 76.0, 60.0 
455.0, 308.0, 106.0, 78.0 
657.0, 404.0, 139.0, 81.0 
921.0, 528.0, 180.0, 98.0 
1253.0, 664.0, 212.0, 91.0 
1651.0, 796.0, 246.0, 90.0 
2136.0, 970.0, 287.0, 94.0 
2722.0, 1172.0, 326.0, 97.0 
3412.0, 1380.0, 356.0, 83.0 
4202.0, 1580.0, 387.0, 75.0 
5113.0, 1822.0, 420.0, 83.0 
6164.0, 2102.0, 450.0, 79.0 
7318.0, 2308.0, 472.0, 63.0 
8638.0, 2640.0, 499.0, 66.0 
10129.0, 2982.0, 523.0, 61.0 
11792.0, 3326.0, 542.0, 55.0 
13626.0, 3668.0, 566.0, 61.0 
15660.0, 4068.0, 581.0, 47.0 
17850.0, 4380.0, 605.0, 53.0 
20247.0, 4794.0, 624.0, 45.0 
22858.0, 5222.0, 640.0, 38.0 
25693.0, 5670.0, 656.0, 36.0 
28768.0, 6150.0, 665.0, 25.0 
32078.0, 6620.0, 676.0, 24.0 
35638.0, 7120.0, 681.0, 16.0 
39501.0, 7726.0, 691.0, 21.0 
43633.0, 8264.0, 700.0, 20.0 
48006.0, 8746.0, 705.0, 14.0 
52683.0, 9354.0, 710.0, 12.0 
57626.0, 9886.0, 714.0, 9.0 
62884.0, 10516.0, 716.0, 6.0 
68439.0, 11110.0, 720.0, 9.0 
74390.0, 11902.0, 722.0, 6.0 
80694.0, 12608.0, 726.0, 9.0 
87319.0, 13250.0, 728.0, 6.0 
94323.0, 14008.0, 729.0, 3.0 
101665.0, 14684.0, 729.0, 2.0 
109362.0, 15394.0, 730.0, 2.0 
117430.0, 16136.0, 731.0, 2.0 
125922.0, 16984.0, 731.0, 1.0 
134817.0, 17790.0, 732.0, 2.0 
144088.0, 18542.0, 732.0, 1.0 
153844.0, 19512.0, 733.0, 2.0 
164020.0, 20352.0, 734.0, 2.0 
174646.0, 21252.0, 735.0, 2.0 
185711.0, 22130.0, 736.0, 2.0 
197256.0, 23090.0, 736.0, 1.0 
209238.0, 23964.0, 737.0, 2.0 
221688.0, 24900.0, 738.0, 2.0 
