2.0, 2.0, 2.0, 2.0 
4.0, 4.0, 3.0, 3.0 
8.0, 8.0, 5.0, 5.0 
16.0, 16.0, 7.0, 7.0 
32.0, 32.0, 10.0, 10.0 
60.0, 56.0, 16.0, 16.0 
107.0, 94.0, 29.0, 27.0 
182.0, 150.0, 51.0, 47.0 
292.0, 220.0, 76.0, 58.0 
444.0, 304.0, 100.0, 61.0 
643.0, 398.0, 133.0, 75.0 
895.0, 504.0, 170.0, 87.0 
1221.0, 652.0, 201.0, 87.0 
1625.0, 808.0, 244.0, 100.0 
2117.0, 984.0, 294.0, 116.0 
2701.0, 1168.0, 332.0, 101.0 
3389.0, 1376.0, 370.0, 101.0 
4188.0, 1598.0, 407.0, 89.0 
5109.0, 1842.0, 442.0, 87.0 
6147.0, 2076.0, 473.0, 76.0 
7325.0, 2356.0, 504.0, 78.0 
8673.0, 2696.0, 532.0, 69.0 
10149.0, 2952.0, 560.0, 65.0 
11823.0, 3348.0, 581.0, 54.0 
13667.0, 3688.0, 602.0, 53.0 
15682.0, 4030.0, 621.0, 48.0 
17899.0, 4434.0, 636.0, 40.0 
20294.0, 4790.0, 651.0, 37.0 
22913.0, 5238.0, 666.0, 37.0 
25747.0, 5668.0, 683.0, 41.0 
28817.0, 6140.0, 693.0, 30.0 
32134.0, 6634.0, 701.0, 22.0 
35692.0, 7116.0, 707.0, 16.0 
39527.0, 7670.0, 712.0, 15.0 
43612.0, 8170.0, 716.0, 9.0 
47973.0, 8722.0, 722.0, 12.0 
52614.0, 9282.0, 726.0, 10.0 
57564.0, 9900.0, 729.0, 6.0 
62888.0, 10648.0, 731.0, 6.0 
68506.0, 11236.0, 732.0, 3.0 
74411.0, 11810.0, 735.0, 6.0 
80654.0, 12486.0, 740.0, 10.0 
87289.0, 13270.0, 743.0, 7.0 
94248.0, 13918.0, 744.0, 4.0 
101609.0, 14722.0, 746.0, 5.0 
109289.0, 15360.0, 748.0, 6.0 
117386.0, 16194.0, 751.0, 6.0 
125809.0, 16846.0, 754.0, 7.0 
134662.0, 17706.0, 755.0, 2.0 
143949.0, 18574.0, 756.0, 3.0 
153619.0, 19340.0, 757.0, 2.0 
163810.0, 20382.0, 758.0, 2.0 
174435.0, 21250.0, 758.0, 1.0 
185454.0, 22038.0, 758.0, 0.0 
196964.0, 23020.0, 758.0, 0.0 
