2.0, 2.0, 2.0, 2.0 
4.0, 4.0, 4.0, 4.0 
8.0, 8.0, 7.0, 7.0 
16.0, 16.0, 11.0, 11.0 
32.0, 32.0, 19.0, 19.0 
62.0, 60.0, 30.0, 29.0 
112.0, 100.0, 49.0, 43.0 
189.0, 154.0, 78.0, 65.0 
303.0, 228.0, 118.0, 89.0 
464.0, 322.0, 164.0, 112.0 
671.0, 414.0, 217.0, 120.0 
938.0, 534.0, 285.0, 150.0 
1267.0, 658.0, 352.0, 155.0 
1670.0, 806.0, 425.0, 168.0 
2166.0, 992.0, 502.0, 180.0 
2766.0, 1200.0, 581.0, 186.0 
3474.0, 1416.0, 660.0, 188.0 
4279.0, 1610.0, 736.0, 175.0 
5200.0, 1842.0, 815.0, 179.0 
6261.0, 2122.0, 899.0, 197.0 
7440.0, 2358.0, 976.0, 187.0 
8792.0, 2704.0, 1050.0, 182.0 
10295.0, 3006.0, 1128.0, 182.0 
11965.0, 3340.0, 1203.0, 175.0 
13795.0, 3660.0, 1277.0, 166.0 
15792.0, 3994.0, 1346.0, 161.0 
18029.0, 4474.0, 1415.0, 155.0 
20469.0, 4880.0, 1475.0, 139.0 
23114.0, 5290.0, 1532.0, 132.0 
26000.0, 5772.0, 1576.0, 114.0 
29135.0, 6270.0, 1615.0, 98.0 
32467.0, 6664.0, 1657.0, 95.0 
36095.0, 7256.0, 1705.0, 104.0 
39990.0, 7790.0, 1750.0, 102.0 
44138.0, 8296.0, 1790.0, 88.0 
48545.0, 8814.0, 1824.0, 78.0 
53237.0, 9384.0, 1850.0, 67.0 
58185.0, 9896.0, 1876.0, 60.0 
63484.0, 10598.0, 1900.0, 57.0 
69131.0, 11294.0, 1922.0, 50.0 
75089.0, 11916.0, 1937.0, 38.0 
81375.0, 12572.0, 1951.0, 33.0 
88006.0, 13262.0, 1968.0, 37.0 
95022.0, 14032.0, 1983.0, 35.0 
102421.0, 14798.0, 1995.0, 31.0 
110189.0, 15536.0, 2004.0, 22.0 
118342.0, 16306.0, 2008.0, 11.0 
126850.0, 17016.0, 2012.0, 10.0 
135760.0, 17820.0, 2017.0, 11.0 
145109.0, 18698.0, 2019.0, 8.0 
154854.0, 19490.0, 2023.0, 9.0 
165052.0, 20396.0, 2027.0, 9.0 
175714.0, 21324.0, 2032.0, 12.0 
186760.0, 22092.0, 2038.0, 13.0 
198372.0, 23224.0, 2044.0, 13.0 
