2.0, 2.0, 2.0, 2.0 
4.0, 4.0, 2.0, 2.0 
8.0, 8.0, 4.0, 4.0 
16.0, 16.0, 5.0, 5.0 
31.0, 30.0, 7.0, 7.0 
60.0, 58.0, 9.0, 9.0 
107.0, 94.0, 15.0, 13.0 
181.0, 148.0, 24.0, 21.0 
285.0, 208.0, 36.0, 30.0 
431.0, 292.0, 45.0, 30.0 
630.0, 398.0, 56.0, 31.0 
886.0, 512.0, 72.0, 36.0 
1202.0, 632.0, 84.0, 34.0 
1598.0, 792.0, 101.0, 39.0 
2082.0, 968.0, 118.0, 40.0 
2640.0, 1116.0, 135.0, 39.0 
3316.0, 1352.0, 150.0, 39.0 
4102.0, 1572.0, 164.0, 35.0 
4993.0, 1782.0, 178.0, 34.0 
6028.0, 2070.0, 185.0, 24.0 
7198.0, 2340.0, 193.0, 21.0 
8489.0, 2582.0, 199.0, 16.0 
9957.0, 2936.0, 204.0, 15.0 
11607.0, 3300.0, 211.0, 17.0 
13418.0, 3622.0, 216.0, 13.0 
15425.0, 4014.0, 221.0, 12.0 
17581.0, 4312.0, 224.0, 8.0 
19957.0, 4752.0, 228.0, 8.0 
22584.0, 5254.0, 231.0, 9.0 
25398.0, 5628.0, 232.0, 5.0 
28449.0, 6102.0, 233.0, 4.0 
31738.0, 6578.0, 233.0, 2.0 
35284.0, 7092.0, 233.0, 0.0 
39078.0, 7588.0, 233.0, 0.0 
43144.0, 8132.0, 233.0, 0.0 
47491.0, 8694.0, 233.0, 0.0 
52130.0, 9278.0, 233.0, 0.0 
57068.0, 9876.0, 233.0, 0.0 
62316.0, 10496.0, 233.0, 0.0 
67881.0, 11130.0, 233.0, 0.0 
73794.0, 11826.0, 233.0, 0.0 
80004.0, 12420.0, 233.0, 0.0 
86596.0, 13184.0, 233.0, 0.0 
93533.0, 13874.0, 233.0, 0.0 
100816.0, 14566.0, 233.0, 0.0 
108430.0, 15228.0, 233.0, 0.0 
116457.0, 16054.0, 233.0, 0.0 
124900.0, 16886.0, 233.0, 0.0 
133807.0, 17814.0, 233.0, 0.0 
143103.0, 18592.0, 233.0, 0.0 
152728.0, 19250.0, 233.0, 0.0 
162860.0, 20264.0, 233.0, 0.0 
