2.0, 2.0, 2.0, 2.0 
4.0, 4.0, 4.0, 4.0 
8.0, 8.0, 7.0, 7.0 
16.0, 16.0, 12.0, 12.0 
32.0, 32.0, 22.0, 22.0 
61.0, 58.0, 37.0, 35.0 
111.0, 100.0, 60.0, 53.0 
188.0, 154.0, 94.0, 77.0 
304.0, 232.0, 139.0, 101.0 
459.0, 310.0, 192.0, 122.0 
662.0, 406.0, 257.0, 143.0 
924.0, 524.0, 326.0, 157.0 
1263.0, 678.0, 404.0, 176.0 
1674.0, 822.0, 492.0, 206.0 
2164.0, 980.0, 588.0, 216.0 
2753.0, 1178.0, 692.0, 232.0 
3443.0, 1380.0, 797.0, 246.0 
4235.0, 1584.0, 912.0, 261.0 
5162.0, 1854.0, 1018.0, 249.0 
6227.0, 2130.0, 1146.0, 274.0 
7431.0, 2408.0, 1262.0, 260.0 
8769.0, 2676.0, 1370.0, 252.0 
10248.0, 2958.0, 1463.0, 211.0 
11923.0, 3350.0, 1562.0, 230.0 
13754.0, 3662.0, 1659.0, 222.0 
15784.0, 4060.0, 1764.0, 234.0 
18004.0, 4440.0, 1858.0, 217.0 
20434.0, 4860.0, 1954.0, 217.0 
23072.0, 5276.0, 2035.0, 196.0 
25936.0, 5728.0, 2124.0, 198.0 
29015.0, 6158.0, 2206.0, 187.0 
32371.0, 6712.0, 2281.0, 173.0 
35971.0, 7200.0, 2353.0, 164.0 
39807.0, 7672.0, 2416.0, 151.0 
43892.0, 8170.0, 2478.0, 143.0 
48276.0, 8768.0, 2542.0, 138.0 
52958.0, 9364.0, 2599.0, 132.0 
57939.0, 9962.0, 2654.0, 125.0 
63188.0, 10498.0, 2705.0, 118.0 
68818.0, 11260.0, 2756.0, 111.0 
74755.0, 11874.0, 2805.0, 107.0 
81044.0, 12578.0, 2842.0, 88.0 
87726.0, 13364.0, 2882.0, 88.0 
94691.0, 13930.0, 2913.0, 75.0 
102033.0, 14684.0, 2940.0, 65.0 
109709.0, 15352.0, 2964.0, 56.0 
117786.0, 16154.0, 2989.0, 55.0 
126323.0, 17074.0, 3007.0, 43.0 
135235.0, 17824.0, 3024.0, 41.0 
144601.0, 18732.0, 3046.0, 47.0 
154379.0, 19556.0, 3062.0, 38.0 
