2.0, 2.0, 2.0, 2.0 
4.0, 4.0, 3.0, 3.0 
8.0, 8.0, 5.0, 5.0 
16.0, 16.0, 7.0, 7.0 
32.0, 32.0, 10.0, 10.0 
62.0, 60.0, 16.0, 16.0 
111.0, 98.0, 28.0, 25.0 
188.0, 154.0, 47.0, 43.0 
300.0, 224.0, 72.0, 56.0 
458.0, 316.0, 98.0, 67.0 
670.0, 424.0, 130.0, 75.0 
940.0, 540.0, 165.0, 83.0 
1273.0, 666.0, 201.0, 93.0 
1693.0, 840.0, 237.0, 95.0 
2182.0, 978.0, 281.0, 100.0 
2773.0, 1182.0, 323.0, 103.0 
3482.0, 1418.0, 358.0, 96.0 
4285.0, 1606.0, 394.0, 87.0 
5213.0, 1856.0, 427.0, 79.0 
6282.0, 2138.0, 458.0, 78.0 
7482.0, 2400.0, 485.0, 68.0 
8836.0, 2708.0, 515.0, 71.0 
10342.0, 3012.0, 542.0, 66.0 
12012.0, 3340.0, 568.0, 63.0 
13859.0, 3694.0, 596.0, 64.0 
15878.0, 4038.0, 619.0, 54.0 
18111.0, 4466.0, 634.0, 42.0 
20529.0, 4836.0, 651.0, 40.0 
23168.0, 5278.0, 669.0, 41.0 
26034.0, 5732.0, 686.0, 41.0 
29124.0, 6180.0, 702.0, 38.0 
32476.0, 6704.0, 715.0, 32.0 
36070.0, 7188.0, 725.0, 30.0 
39920.0, 7700.0, 736.0, 29.0 
44031.0, 8222.0, 744.0, 22.0 
48412.0, 8762.0, 754.0, 23.0 
53084.0, 9344.0, 763.0, 21.0 
58037.0, 9906.0, 768.0, 15.0 
63351.0, 10628.0, 772.0, 9.0 
68972.0, 11242.0, 777.0, 11.0 
74935.0, 11926.0, 780.0, 8.0 
81173.0, 12476.0, 785.0, 10.0 
87804.0, 13262.0, 788.0, 8.0 
94807.0, 14006.0, 789.0, 5.0 
102230.0, 14846.0, 792.0, 6.0 
110001.0, 15542.0, 794.0, 4.0 
118115.0, 16228.0, 794.0, 2.0 
126651.0, 17072.0, 796.0, 4.0 
135565.0, 17828.0, 798.0, 5.0 
144926.0, 18722.0, 798.0, 3.0 
