2.0, 2.0, 2.0, 2.0 
4.0, 4.0, 3.0, 3.0 
8.0, 8.0, 5.0, 5.0 
16.0, 16.0, 7.0, 7.0 
32.0, 32.0, 10.0, 10.0 
59.0, 54.0, 16.0, 16.0 
106.0, 94.0, 29.0, 27.0 
180.0, 148.0, 51.0, 47.0 
289.0, 218.0, 78.0, 61.0 
443.0, 308.0, 108.0, 77.0 
652.0, 418.0, 142.0, 83.0 
919.0, 534.0, 181.0, 92.0 
1240.0, 642.0, 210.0, 82.0 
1634.0, 788.0, 250.0, 97.0 
2116.0, 964.0, 289.0, 95.0 
2695.0, 1158.0, 324.0, 88.0 
3360.0, 1330.0, 355.0, 81.0 
4164.0, 1608.0, 380.0, 72.0 
5080.0, 1832.0, 405.0, 64.0 
6114.0, 2068.0, 430.0, 65.0 
7267.0, 2306.0, 458.0, 65.0 
8576.0, 2618.0, 480.0, 59.0 
10068.0, 2984.0, 503.0, 55.0 
11707.0, 3278.0, 523.0, 52.0 
13514.0, 3614.0, 544.0, 53.0 
15517.0, 4006.0, 561.0, 40.0 
17699.0, 4364.0, 568.0, 24.0 
20105.0, 4812.0, 579.0, 23.0 
22703.0, 5196.0, 586.0, 21.0 
25539.0, 5672.0, 593.0, 19.0 
28611.0, 6144.0, 598.0, 13.0 
31925.0, 6628.0, 602.0, 9.0 
35478.0, 7106.0, 606.0, 9.0 
39290.0, 7624.0, 610.0, 10.0 
43355.0, 8130.0, 611.0, 4.0 
47749.0, 8788.0, 612.0, 2.0 
52428.0, 9358.0, 613.0, 2.0 
57401.0, 9946.0, 614.0, 2.0 
62650.0, 10498.0, 615.0, 3.0 
68238.0, 11176.0, 617.0, 4.0 
74143.0, 11810.0, 618.0, 3.0 
80426.0, 12566.0, 619.0, 2.0 
87041.0, 13230.0, 620.0, 3.0 
94004.0, 13926.0, 621.0, 3.0 
101279.0, 14550.0, 621.0, 0.0 
108959.0, 15360.0, 621.0, 0.0 
117045.0, 16172.0, 621.0, 0.0 
125495.0, 16900.0, 621.0, 0.0 
134362.0, 17734.0, 621.0, 0.0 
143686.0, 18648.0, 621.0, 0.0 
153407.0, 19442.0, 621.0, 0.0 
