2.0, 2.0, 2.0, 2.0 
4.0, 4.0, 4.0, 4.0 
8.0, 8.0, 7.0, 7.0 
16.0, 16.0, 12.0, 12.0 
32.0, 32.0, 22.0, 22.0 
60.0, 56.0, 37.0, 35.0 
109.0, 98.0, 60.0, 54.0 
181.0, 144.0, 89.0, 66.0 
288.0, 214.0, 129.0, 90.0 
438.0, 300.0, 176.0, 109.0 
637.0, 398.0, 226.0, 117.0 
893.0, 512.0, 297.0, 153.0 
1209.0, 632.0, 365.0, 158.0 
1604.0, 790.0, 437.0, 173.0 
2090.0, 972.0, 521.0, 192.0 
2675.0, 1170.0, 619.0, 214.0 
3358.0, 1366.0, 696.0, 193.0 
4147.0, 1578.0, 785.0, 201.0 
5054.0, 1814.0, 868.0, 190.0 
6092.0, 2076.0, 955.0, 201.0 
7250.0, 2316.0, 1041.0, 201.0 
8579.0, 2658.0, 1126.0, 198.0 
10056.0, 2954.0, 1205.0, 180.0 
11688.0, 3264.0, 1278.0, 176.0 
13497.0, 3618.0, 1358.0, 184.0 
15499.0, 4004.0, 1432.0, 168.0 
17676.0, 4354.0, 1503.0, 160.0 
20076.0, 4800.0, 1581.0, 176.0 
22695.0, 5238.0, 1659.0, 176.0 
25535.0, 5680.0, 1735.0, 167.0 
28590.0, 6110.0, 1802.0, 156.0 
31885.0, 6590.0, 1870.0, 150.0 
35450.0, 7130.0, 1935.0, 148.0 
39243.0, 7586.0, 1988.0, 121.0 
43354.0, 8222.0, 2035.0, 112.0 
47718.0, 8728.0, 2079.0, 99.0 
52380.0, 9324.0, 2116.0, 92.0 
57304.0, 9848.0, 2156.0, 89.0 
62536.0, 10464.0, 2201.0, 94.0 
68115.0, 11158.0, 2240.0, 91.0 
74028.0, 11826.0, 2278.0, 88.0 
80322.0, 12588.0, 2313.0, 76.0 
86948.0, 13252.0, 2344.0, 71.0 
93889.0, 13882.0, 2373.0, 65.0 
101203.0, 14628.0, 2402.0, 63.0 
108831.0, 15256.0, 2429.0, 66.0 
116877.0, 16092.0, 2455.0, 58.0 
125301.0, 16848.0, 2477.0, 54.0 
134158.0, 17714.0, 2499.0, 50.0 
143463.0, 18610.0, 2521.0, 51.0 
