2.0, 2.0, 2.0, 2.0 
4.0, 4.0, 2.0, 2.0 
8.0, 8.0, 4.0, 4.0 
16.0, 16.0, 5.0, 5.0 
32.0, 32.0, 7.0, 7.0 
63.0, 62.0, 9.0, 9.0 
111.0, 96.0, 14.0, 13.0 
185.0, 148.0, 22.0, 20.0 
297.0, 224.0, 33.0, 28.0 
458.0, 322.0, 44.0, 31.0 
664.0, 412.0, 56.0, 32.0 
930.0, 532.0, 70.0, 33.0 
1254.0, 648.0, 81.0, 31.0 
1665.0, 822.0, 95.0, 34.0 
2159.0, 988.0, 109.0, 33.0 
2742.0, 1166.0, 127.0, 40.0 
3433.0, 1382.0, 144.0, 43.0 
4238.0, 1610.0, 161.0, 40.0 
5167.0, 1858.0, 172.0, 34.0 
6231.0, 2128.0, 178.0, 21.0 
7437.0, 2412.0, 186.0, 20.0 
8785.0, 2696.0, 192.0, 15.0 
10301.0, 3032.0, 195.0, 9.0 
11968.0, 3334.0, 195.0, 4.0 
13807.0, 3678.0, 196.0, 4.0 
15823.0, 4032.0, 198.0, 4.0 
18040.0, 4434.0, 198.0, 1.0 
20464.0, 4848.0, 198.0, 1.0 
23077.0, 5226.0, 199.0, 2.0 
25943.0, 5732.0, 200.0, 2.0 
29031.0, 6176.0, 200.0, 0.0 
32337.0, 6612.0, 200.0, 0.0 
35901.0, 7128.0, 200.0, 0.0 
39790.0, 7778.0, 200.0, 0.0 
43878.0, 8176.0, 200.0, 0.0 
48286.0, 8816.0, 200.0, 0.0 
52985.0, 9398.0, 200.0, 0.0 
57958.0, 9946.0, 200.0, 0.0 
63237.0, 10558.0, 200.0, 0.0 
68827.0, 11180.0, 200.0, 0.0 
74798.0, 11942.0, 200.0, 0.0 
81107.0, 12618.0, 200.0, 0.0 
87745.0, 13276.0, 200.0, 0.0 
94789.0, 14088.0, 200.0, 0.0 
102118.0, 14658.0, 200.0, 0.0 
109822.0, 15408.0, 200.0, 0.0 
117906.0, 16168.0, 200.0, 0.0 
126381.0, 16950.0, 200.0, 0.0 
135307.0, 17852.0, 200.0, 0.0 
144633.0, 18652.0, 200.0, 0.0 
154341.0, 19416.0, 200.0, 0.0 
164512.0, 20342.0, 200.0, 0.0 
