culture_id,pd,ps,rng_seed,time,total_cells,active_cells,stem_cells,active_stem_cells
1,0.0,0.8,855503480499,0,1,1,1,1
1,0.0,0.8,855503480499,1,2,2,2,2
1,0.0,0.8,855503480499,2,4,4,4,4
1,0.0,0.8,855503480499,3,8,8,8,8
1,0.0,0.8,855503480499,4,16,16,16,16
1,0.0,0.8,855503480499,5,32,32,29,29
1,0.0,0.8,855503480499,6,61,61,51,51
1,0.0,0.8,855503480499,7,113,113,88,88
1,0.0,0.8,855503480499,8,190,190,137,137
1,0.0,0.8,855503480499,9,305,305,203,203
1,0.0,0.8,855503480499,10,462,462,277,277
1,0.0,0.8,855503480499,11,673,673,363,363
1,0.0,0.8,855503480499,12,936,936,457,457
1,0.0,0.8,855503480499,13,1280,1280,568,568
1,0.0,0.8,855503480499,14,1705,1705,688,688
1,0.0,0.8,855503480499,15,2210,2210,810,810
1,0.0,0.8,855503480499,16,2815,2815,947,947
1,0.0,0.8,855503480499,17,3542,3542,1091,1091
1,0.0,0.8,855503480499,18,4385,4385,1238,1238
1,0.0,0.8,855503480499,19,5335,5335,1386,1386
1,0.0,0.8,855503480499,20,6447,6447,1541,1541
1,0.0,0.8,855503480499,21,7704,7704,1695,1695
1,0.0,0.8,855503480499,22,9124,9124,1854,1854
1,0.0,0.8,855503480499,23,10652,10652,2016,2016
1,0.0,0.8,855503480499,24,12406,12406,2183,2183
1,0.0,0.8,855503480499,25,14306,14306,2348,2348
1,0.0,0.8,855503480499,26,16435,16435,2508,2508
1,0.0,0.8,855503480499,27,18765,18765,2667,2667
1,0.0,0.8,855503480499,28,21304,21304,2825,2825
1,0.0,0.8,855503480499,29,22483,22483,2890,2890
2,0.0,0.75,1021147449526954,0,1,1,1,1
2,0.0,0.75,1021147449526954,1,2,2,2,2
2,0.0,0.75,1021147449526954,2,4,4,4,4
2,0.0,0.75,1021147449526954,3,8,8,7,7
2,0.0,0.75,1021147449526954,4,16,16,13,13
2,0.0,0.75,1021147449526954,5,32,32,23,23
2,0.0,0.75,1021147449526954,6,62,62,40,40
2,0.0,0.75,1021147449526954,7,116,116,70,70
2,0.0,0.75,1021147449526954,8,196,196,110,110
2,0.0,0.75,1021147449526954,9,313,313,161,161
2,0.0,0.75,1021147449526954,10,477,477,225,225
2,0.0,0.75,1021147449526954,11,691,691,304,304
2,0.0,0.75,1021147449526954,12,967,967,391,391
2,0.0,0.75,1021147449526954,13,1313,1313,484,484
2,0.0,0.75,1021147449526954,14,1747,1747,574,574
2,0.0,0.75,1021147449526954,15,2246,2246,663,663
2,0.0,0.75,1021147449526954,16,2848,2848,765,765
2,0.0,0.75,1021147449526954,17,3575,3575,878,878
2,0.0,0.75,1021147449526954,18,4405,4405,985,985
2,0.0,0.75,1021147449526954,19,5383,5383,1099,1099
2,0.0,0.75,1021147449526954,20,6488,6488,1214,1214
2,0.0,0.75,1021147449526954,21,7746,7746,1338,1338
2,0.0,0.75,1021147449526954,22,9136,9136,1454,1454
2,0.0,0.75,1021147449526954,23,10693,10693,1569,1569
2,0.0,0.75,1021147449526954,24,12436,12436,1684,1684
2,0.0,0.75,1021147449526954,25,14370,14370,1786,1786
2,0.0,0.75,1021147449526954,26,16500,16500,1891,1891
2,0.0,0.75,1021147449526954,27,18849,18849,1993,1993
2,0.0,0.75,1021147449526954,28,21432,21432,2089,2089
2,0.0,0.75,1021147449526954,29,22536,22536,2120,2120
3,0.0,0.65,260876658550331,0,1,1,1,1
3,0.0,0.65,260876658550331,1,2,2,1,1
3,0.0,0.65,260876658550331,2,4,4,2,2
3,0.0,0.65,260876658550331,3,8,8,3,3
3,0.0,0.65,260876658550331,4,16,16,6,6
3,0.0,0.65,260876658550331,5,32,32,11,11
3,0.0,0.65,260876658550331,6,63,63,19,19
3,0.0,0.65,260876658550331,7,113,113,31,31
3,0.0,0.65,260876658550331,8,192,192,47,47
3,0.0,0.65,260876658550331,9,314,314,66,66
3,0.0,0.65,260876658550331,10,473,473,86,86
3,0.0,0.65,260876658550331,11,694,694,106,106
3,0.0,0.65,260876658550331,12,969,969,130,130
3,0.0,0.65,260876658550331,13,1306,1306,154,154
3,0.0,0.65,260876658550331,14,1728,1728,177,177
3,0.0,0.65,260876658550331,15,2245,2245,198,198
3,0.0,0.65,260876658550331,16,2864,2864,216,216
3,0.0,0.65,260876658550331,17,3588,3588,233,233
3,0.0,0.65,260876658550331,18,4431,4431,250,250
3,0.0,0.65,260876658550331,19,5399,5399,274,274
3,0.0,0.65,260876658550331,20,6493,6493,291,291
3,0.0,0.65,260876658550331,21,7782,7782,308,308
3,0.0,0.65,260876658550331,22,9201,9201,327,327
3,0.0,0.65,260876658550331,23,10794,10794,342,342
3,0.0,0.65,260876658550331,24,12529,12529,356,356
3,0.0,0.65,260876658550331,25,14475,14475,369,369
3,0.0,0.65,260876658550331,26,16619,16619,382,382
3,0.0,0.65,260876658550331,27,18945,18945,392,392
3,0.0,0.65,260876658550331,28,21498,21498,403,403
3,0.0,0.65,260876658550331,29,24289,24289,411,411
3,0.0,0.65,260876658550331,30,27308,27308,417,417
3,0.0,0.65,260876658550331,31,30572,30572,422,422
3,0.0,0.65,260876658550331,32,34080,34080,427,427
3,0.0,0.65,260876658550331,33,37231,37231,431,431
4,0.0,0.73,1021147449526954,0,1,1,1,1
4,0.0,0.73,1021147449526954,1,2,2,2,2
4,0.0,0.73,1021147449526954,2,4,4,4,4
4,0.0,0.73,1021147449526954,3,8,8,7,7
4,0.0,0.73,1021147449526954,4,16,16,13,13
4,0.0,0.73,1021147449526954,5,32,32,23,23
4,0.0,0.73,1021147449526954,6,62,62,40,40
4,0.0,0.73,1021147449526954,7,114,114,67,67
4,0.0,0.73,1021147449526954,8,196,196,102,102
4,0.0,0.73,1021147449526954,9,310,310,147,147
4,0.0,0.73,1021147449526954,10,470,470,203,203
4,0.0,0.73,1021147449526954,11,682,682,270,270
4,0.0,0.73,1021147449526954,12,958,958,344,344
4,0.0,0.73,1021147449526954,13,1309,1309,414,414
4,0.0,0.73,1021147449526954,14,1727,1727,486,486
4,0.0,0.73,1021147449526954,15,2234,2234,560,560
4,0.0,0.73,1021147449526954,16,2824,2824,632,632
4,0.0,0.73,1021147449526954,17,3531,3531,701,701
4,0.0,0.73,1021147449526954,18,4352,4352,777,777
4,0.0,0.73,1021147449526954,19,5310,5310,850,850
4,0.0,0.73,1021147449526954,20,6395,6395,935,935
4,0.0,0.73,1021147449526954,21,7634,7634,1017,1017
4,0.0,0.73,1021147449526954,22,9033,9033,1090,1090
4,0.0,0.73,1021147449526954,23,10600,10600,1165,1165
4,0.0,0.73,1021147449526954,24,12352,12352,1234,1234
4,0.0,0.73,1021147449526954,25,14275,14275,1300,1300
4,0.0,0.73,1021147449526954,26,16403,16403,1360,1360
4,0.0,0.73,1021147449526954,27,18748,18748,1416,1416
4,0.0,0.73,1021147449526954,28,21293,21293,1470,1470
4,0.0,0.73,1021147449526954,29,24081,24081,1529,1529
4,0.0,0.73,1021147449526954,30,27089,27089,1572,1572
4,0.0,0.73,1021147449526954,31,30380,30380,1616,1616
4,0.0,0.73,1021147449526954,32,33876,33876,1656,1656
4,0.0,0.73,1021147449526954,33,36399,36399,1681,1681
5,0.0,0.68,760743102120548,0,1,1,1,1
5,0.0,0.68,760743102120548,1,2,2,2,2
5,0.0,0.68,760743102120548,2,4,4,3,3
5,0.0,0.68,760743102120548,3,8,8,5,5
5,0.0,0.68,760743102120548,4,16,16,8,8
5,0.0,0.68,760743102120548,5,32,32,13,13
5,0.0,0.68,760743102120548,6,62,62,23,23
5,0.0,0.68,760743102120548,7,112,112,35,35
5,0.0,0.68,760743102120548,8,188,188,49,49
5,0.0,0.68,760743102120548,9,298,298,68,68
5,0.0,0.68,760743102120548,10,454,454,90,90
5,0.0,0.68,760743102120548,11,656,656,116,116
5,0.0,0.68,760743102120548,12,920,920,145,145
5,0.0,0.68,760743102120548,13,1255,1255,177,177
5,0.0,0.68,760743102120548,14,1670,1670,214,214
5,0.0,0.68,760743102120548,15,2175,2175,249,249
5,0.0,0.68,760743102120548,16,2784,2784,284,284
5,0.0,0.68,760743102120548,17,3484,3484,322,322
5,0.0,0.68,760743102120548,18,4305,4305,359,359
5,0.0,0.68,760743102120548,19,5248,5248,395,395
5,0.0,0.68,760743102120548,20,6350,6350,428,428
5,0.0,0.68,760743102120548,21,7592,7592,456,456
5,0.0,0.68,760743102120548,22,8967,8967,481,481
5,0.0,0.68,760743102120548,23,10491,10491,504,504
5,0.0,0.68,760743102120548,24,12210,12210,521,521
5,0.0,0.68,760743102120548,25,14103,14103,536,536
5,0.0,0.68,760743102120548,26,16205,16205,549,549
5,0.0,0.68,760743102120548,27,18515,18515,562,562
5,0.0,0.68,760743102120548,28,21030,21030,571,571
5,0.0,0.68,760743102120548,29,23206,23206,580,580
6,0.0,0.6,1021147449526954,0,1,1,1,1
6,0.0,0.6,1021147449526954,1,2,2,2,2
6,0.0,0.6,1021147449526954,2,4,4,4,4
6,0.0,0.6,1021147449526954,3,8,8,7,7
6,0.0,0.6,1021147449526954,4,16,16,11,11
6,0.0,0.6,1021147449526954,5,31,31,19,19
6,0.0,0.6,1021147449526954,6,59,59,32,32
6,0.0,0.6,1021147449526954,7,107,107,48,48
6,0.0,0.6,1021147449526954,8,184,184,70,70
6,0.0,0.6,1021147449526954,9,300,300,94,94
6,0.0,0.6,1021147449526954,10,464,464,128,128
6,0.0,0.6,1021147449526954,11,681,681,161,161
6,0.0,0.6,1021147449526954,12,956,956,194,194
6,0.0,0.6,1021147449526954,13,1304,1304,227,227
6,0.0,0.6,1021147449526954,14,1726,1726,267,267
6,0.0,0.6,1021147449526954,15,2248,2248,306,306
6,0.0,0.6,1021147449526954,16,2862,2862,341,341
6,0.0,0.6,1021147449526954,17,3574,3574,371,371
6,0.0,0.6,1021147449526954,18,4397,4397,399,399
6,0.0,0.6,1021147449526954,19,5373,5373,424,424
6,0.0,0.6,1021147449526954,20,6476,6476,449,449
6,0.0,0.6,1021147449526954,21,7732,7732,473,473
6,0.0,0.6,1021147449526954,22,9135,9135,494,494
6,0.0,0.6,1021147449526954,23,10709,10709,513,513
6,0.0,0.6,1021147449526954,24,12448,12448,525,525
6,0.0,0.6,1021147449526954,25,14374,14374,535,535
6,0.0,0.6,1021147449526954,26,16500,16500,545,545
6,0.0,0.6,1021147449526954,27,18851,18851,552,552
6,0.0,0.6,1021147449526954,28,21398,21398,557,557
6,0.0,0.6,1021147449526954,29,22065,22065,558,558
7,0.0,0.75,119245933957897,0,1,1,1,1
7,0.0,0.75,119245933957897,1,2,2,2,2
7,0.0,0.75,119245933957897,2,4,4,4,4
7,0.0,0.75,119245933957897,3,8,8,6,6
7,0.0,0.75,119245933957897,4,16,16,8,8
7,0.0,0.75,119245933957897,5,32,32,12,12
7,0.0,0.75,119245933957897,6,61,61,19,19
7,0.0,0.75,119245933957897,7,108,108,30,30
7,0.0,0.75,119245933957897,8,181,181,45,45
7,0.0,0.75,119245933957897,9,287,287,68,68
7,0.0,0.75,119245933957897,10,442,442,93,93
7,0.0,0.75,119245933957897,11,645,645,123,123
7,0.0,0.75,119245933957897,12,912,912,156,156
7,0.0,0.75,119245933957897,13,1247,1247,188,188
7,0.0,0.75,119245933957897,14,1656,1656,230,230
7,0.0,0.75,119245933957897,15,2143,2143,262,262
7,0.0,0.75,119245933957897,16,2729,2729,295,295
7,0.0,0.75,119245933957897,17,3429,3429,327,327
7,0.0,0.75,119245933957897,18,4231,4231,362,362
7,0.0,0.75,119245933957897,19,5170,5170,396,396
7,0.0,0.75,119245933957897,20,6242,6242,431,431
7,0.0,0.75,119245933957897,21,7447,7447,467,467
7,0.0,0.75,119245933957897,22,8815,8815,505,505
7,0.0,0.75,119245933957897,23,10346,10346,541,541
7,0.0,0.75,119245933957897,24,12066,12066,575,575
7,0.0,0.75,119245933957897,25,13972,13972,607,607
7,0.0,0.75,119245933957897,26,16049,16049,636,636
7,0.0,0.75,119245933957897,27,18369,18369,660,660
7,0.0,0.75,119245933957897,28,20861,20861,681,681
7,0.0,0.75,119245933957897,29,22435,22435,690,690
8,0.0,0.67,101260356876875,0,1,1,1,1
8,0.0,0.67,101260356876875,1,2,2,2,2
8,0.0,0.67,101260356876875,2,4,4,3,3
8,0.0,0.67,101260356876875,3,8,8,6,6
8,0.0,0.67,101260356876875,4,16,16,10,10
8,0.0,0.67,101260356876875,5,32,32,18,18
8,0.0,0.67,101260356876875,6,62,62,30,30
8,0.0,0.67,101260356876875,7,115,115,46,46
8,0.0,0.67,101260356876875,8,196,196,66,66
8,0.0,0.67,101260356876875,9,312,312,91,91
8,0.0,0.67,101260356876875,10,472,472,116,116
8,0.0,0.67,101260356876875,11,687,687,142,142
8,0.0,0.67,101260356876875,12,962,962,166,166
8,0.0,0.67,101260356876875,13,1310,1310,196,196
8,0.0,0.67,101260356876875,14,1740,1740,225,225
8,0.0,0.67,101260356876875,15,2251,2251,259,259
8,0.0,0.67,101260356876875,16,2872,2872,288,288
8,0.0,0.67,101260356876875,17,3593,3593,315,315
8,0.0,0.67,101260356876875,18,4435,4435,340,340
8,0.0,0.67,101260356876875,19,5407,5407,367,367
8,0.0,0.67,101260356876875,20,6518,6518,393,393
8,0.0,0.67,101260356876875,21,7766,7766,418,418
8,0.0,0.67,101260356876875,22,9173,9173,437,437
8,0.0,0.67,101260356876875,23,10757,10757,451,451
8,0.0,0.67,101260356876875,24,12512,12512,461,461
8,0.0,0.67,101260356876875,25,14438,14438,466,466
8,0.0,0.67,101260356876875,26,16578,16578,472,472
8,0.0,0.67,101260356876875,27,18934,18934,477,477
8,0.0,0.67,101260356876875,28,21505,21505,482,482
8,0.0,0.67,101260356876875,29,23224,23224,485,485
9,0.0,0.9,855503480499,0,1,1,1,1
9,0.0,0.9,855503480499,1,2,2,2,2
9,0.0,0.9,855503480499,2,4,4,4,4
9,0.0,0.9,855503480499,3,8,8,8,8
9,0.0,0.9,855503480499,4,16,16,16,16
9,0.0,0.9,855503480499,5,32,32,29,29
9,0.0,0.9,855503480499,6,61,61,52,52
9,0.0,0.9,855503480499,7,113,113,92,92
9,0.0,0.9,855503480499,8,193,193,152,152
9,0.0,0.9,855503480499,9,306,306,234,234
9,0.0,0.9,855503480499,10,468,468,343,343
9,0.0,0.9,855503480499,11,684,684,488,488
9,0.0,0.9,855503480499,12,962,962,664,664
9,0.0,0.9,855503480499,13,1300,1300,867,867
9,0.0,0.9,855503480499,14,1734,1734,1112,1112
9,0.0,0.9,855503480499,15,2260,2260,1400,1400
9,0.0,0.9,855503480499,16,2873,2873,1712,1712
9,0.0,0.9,855503480499,17,3615,3615,2081,2081
9,0.0,0.9,855503480499,18,4472,4472,2491,2491
9,0.0,0.9,855503480499,19,5453,5453,2931,2931
9,0.0,0.9,855503480499,20,6563,6563,3414,3414
9,0.0,0.9,855503480499,21,7816,7816,3926,3926
9,0.0,0.9,855503480499,22,9248,9248,4492,4492
9,0.0,0.9,855503480499,23,10833,10833,5074,5074
9,0.0,0.9,855503480499,24,12598,12598,5701,5701
9,0.0,0.9,855503480499,25,14574,14574,6383,6383
9,0.0,0.9,855503480499,26,16755,16755,7090,7090
9,0.0,0.9,855503480499,27,19115,19115,7818,7818
9,0.0,0.9,855503480499,28,21690,21690,8579,8579
9,0.0,0.9,855503480499,29,22788,22788,8886,8886
10,0.0,0.4,855503480499,0,1,1,1,1
10,0.0,0.4,855503480499,1,2,2,1,1
10,0.0,0.4,855503480499,2,4,4,1,1
10,0.0,0.4,855503480499,3,8,8,2,2
10,0.0,0.4,855503480499,4,16,16,4,4
10,0.0,0.4,855503480499,5,32,32,8,8
10,0.0,0.4,855503480499,6,62,62,11,11
10,0.0,0.4,855503480499,7,111,111,16,16
10,0.0,0.4,855503480499,8,187,187,20,20
10,0.0,0.4,855503480499,9,294,294,26,26
10,0.0,0.4,855503480499,10,454,454,33,33
10,0.0,0.4,855503480499,11,664,664,40,40
10,0.0,0.4,855503480499,12,934,934,46,46
10,0.0,0.4,855503480499,13,1277,1277,50,50
10,0.0,0.4,855503480499,14,1703,1703,54,54
10,0.0,0.4,855503480499,15,2206,2206,57,57
10,0.0,0.4,855503480499,16,2826,2826,59,59
10,0.0,0.4,855503480499,17,3532,3532,60,60
10,0.0,0.4,855503480499,18,4370,4370,61,61
10,0.0,0.4,855503480499,19,5347,5347,62,62
10,0.0,0.4,855503480499,20,6442,6442,62,62
10,0.0,0.4,855503480499,21,7683,7683,62,62
10,0.0,0.4,855503480499,22,9086,9086,62,62
10,0.0,0.4,855503480499,23,10662,10662,62,62
10,0.0,0.4,855503480499,24,12398,12398,62,62
10,0.0,0.4,855503480499,25,14312,14312,62,62
10,0.0,0.4,855503480499,26,16419,16419,62,62
10,0.0,0.4,855503480499,27,18746,18746,62,62
10,0.0,0.4,855503480499,28,21278,21278,62,62
10,0.0,0.4,855503480499,29,22815,22815,62,62
11,0.0,0.7,119245933957897,0,1,1,1,1
11,0.0,0.7,119245933957897,1,2,2,2,2
11,0.0,0.7,119245933957897,2,4,4,4,4
11,0.0,0.7,119245933957897,3,8,8,6,6
11,0.0,0.7,119245933957897,4,16,16,8,8
11,0.0,0.7,119245933957897,5,32,32,12,12
11,0.0,0.7,119245933957897,6,61,61,19,19
11,0.0,0.7,119245933957897,7,108,108,30,30
11,0.0,0.7,119245933957897,8,181,181,44,44
11,0.0,0.7,119245933957897,9,295,295,64,64
11,0.0,0.7,119245933957897,10,449,449,84,84
11,0.0,0.7,119245933957897,11,648,648,105,105
11,0.0,0.7,119245933957897,12,909,909,131,131
11,0.0,0.7,119245933957897,13,1234,1234,161,161
11,0.0,0.7,119245933957897,14,1652,1652,195,195
11,0.0,0.7,119245933957897,15,2154,2154,229,229
11,0.0,0.7,119245933957897,16,2727,2727,262,262
11,0.0,0.7,119245933957897,17,3415,3415,292,292
11,0.0,0.7,119245933957897,18,4229,4229,321,321
11,0.0,0.7,119245933957897,19,5170,5170,353,353
11,0.0,0.7,119245933957897,20,6247,6247,383,383
11,0.0,0.7,119245933957897,21,7472,7472,409,409
11,0.0,0.7,119245933957897,22,8830,8830,434,434
11,0.0,0.7,119245933957897,23,10364,10364,456,456
11,0.0,0.7,119245933957897,24,12115,12115,482,482
11,0.0,0.7,119245933957897,25,13999,13999,502,502
11,0.0,0.7,119245933957897,26,16097,16097,527,527
11,0.0,0.7,119245933957897,27,18402,18402,548,548
11,0.0,0.7,119245933957897,28,20915,20915,563,563
11,0.0,0.7,119245933957897,29,23649,23649,575,575
11,0.0,0.7,119245933957897,30,26616,26616,587,587
11,0.0,0.7,119245933957897,31,29833,29833,597,597
11,0.0,0.7,119245933957897,32,33287,33287,605,605
11,0.0,0.7,119245933957897,33,37009,37009,614,614
11,0.0,0.7,119245933957897,34,41033,41033,621,621
11,0.0,0.7,119245933957897,35,42734,42734,622,622
12,0.0,0.72,101260356876875,0,1,1,1,1
12,0.0,0.72,101260356876875,1,2,2,2,2
12,0.0,0.72,101260356876875,2,4,4,4,4
12,0.0,0.72,101260356876875,3,8,8,6,6
12,0.0,0.72,101260356876875,4,16,16,11,11
12,0.0,0.72,101260356876875,5,32,32,18,18
12,0.0,0.72,101260356876875,6,61,61,32,32
12,0.0,0.72,101260356876875,7,115,115,56,56
12,0.0,0.72,101260356876875,8,200,200,89,89
12,0.0,0.72,101260356876875,9,324,324,125,125
12,0.0,0.72,101260356876875,10,500,500,167,167
12,0.0,0.72,101260356876875,11,729,729,218,218
12,0.0,0.72,101260356876875,12,1013,1013,268,268
12,0.0,0.72,101260356876875,13,1379,1379,328,328
12,0.0,0.72,101260356876875,14,1821,1821,387,387
12,0.0,0.72,101260356876875,15,2362,2362,450,450
12,0.0,0.72,101260356876875,16,2987,2987,513,513
12,0.0,0.72,101260356876875,17,3734,3734,578,578
12,0.0,0.72,101260356876875,18,4607,4607,645,645
12,0.0,0.72,101260356876875,19,5608,5608,713,713
12,0.0,0.72,101260356876875,20,6758,6758,775,775
12,0.0,0.72,101260356876875,21,8066,8066,837,837
12,0.0,0.72,101260356876875,22,9509,9509,897,897
12,0.0,0.72,101260356876875,23,11114,11114,955,955
12,0.0,0.72,101260356876875,24,12918,12918,1012,1012
12,0.0,0.72,101260356876875,25,14871,14871,1070,1070
12,0.0,0.72,101260356876875,26,17061,17061,1125,1125
12,0.0,0.72,101260356876875,27,19446,19446,1180,1180
12,0.0,0.72,101260356876875,28,22025,22025,1229,1229
12,0.0,0.72,101260356876875,29,22230,22230,1233,1233
13,0.0,0.74,260876658550331,0,1,1,1,1
13,0.0,0.74,260876658550331,1,2,2,1,1
13,0.0,0.74,260876658550331,2,4,4,2,2
13,0.0,0.74,260876658550331,3,8,8,4,4
13,0.0,0.74,260876658550331,4,16,16,6,6
13,0.0,0.74,260876658550331,5,32,32,11,11
13,0.0,0.74,260876658550331,6,62,62,19,19
13,0.0,0.74,260876658550331,7,117,117,34,34
13,0.0,0.74,260876658550331,8,198,198,51,51
13,0.0,0.74,260876658550331,9,316,316,72,72
13,0.0,0.74,260876658550331,10,482,482,99,99
13,0.0,0.74,260876658550331,11,697,697,129,129
13,0.0,0.74,260876658550331,12,971,971,161,161
13,0.0,0.74,260876658550331,13,1317,1317,197,197
13,0.0,0.74,260876658550331,14,1746,1746,238,238
13,0.0,0.74,260876658550331,15,2265,2265,282,282
13,0.0,0.74,260876658550331,16,2884,2884,331,331
13,0.0,0.74,260876658550331,17,3606,3606,383,383
13,0.0,0.74,260876658550331,18,4451,4451,438,438
13,0.0,0.74,260876658550331,19,5424,5424,497,497
13,0.0,0.74,260876658550331,20,6522,6522,556,556
13,0.0,0.74,260876658550331,21,7779,7779,616,616
13,0.0,0.74,260876658550331,22,9210,9210,669,669
13,0.0,0.74,260876658550331,23,10823,10823,724,724
13,0.0,0.74,260876658550331,24,12594,12594,772,772
13,0.0,0.74,260876658550331,25,14554,14554,818,818
13,0.0,0.74,260876658550331,26,16679,16679,856,856
13,0.0,0.74,260876658550331,27,19028,19028,896,896
13,0.0,0.74,260876658550331,28,21607,21607,931,931
13,0.0,0.74,260876658550331,29,24421,24421,968,968
13,0.0,0.74,260876658550331,30,27458,27458,1001,1001
13,0.0,0.74,260876658550331,31,30729,30729,1029,1029
13,0.0,0.74,260876658550331,32,34247,34247,1050,1050
13,0.0,0.74,260876658550331,33,36155,36155,1061,1061
14,0.0,0.68,101260356876875,0,1,1,1,1
14,0.0,0.68,101260356876875,1,2,2,2,2
14,0.0,0.68,101260356876875,2,4,4,3,3
14,0.0,0.68,101260356876875,3,8,8,6,6
14,0.0,0.68,101260356876875,4,16,16,10,10
14,0.0,0.68,101260356876875,5,32,32,18,18
14,0.0,0.68,101260356876875,6,62,62,30,30
14,0.0,0.68,101260356876875,7,114,114,43,43
14,0.0,0.68,101260356876875,8,195,195,62,62
14,0.0,0.68,101260356876875,9,314,314,88,88
14,0.0,0.68,101260356876875,10,477,477,117,117
14,0.0,0.68,101260356876875,11,693,693,152,152
14,0.0,0.68,101260356876875,12,977,977,189,189
14,0.0,0.68,101260356876875,13,1319,1319,230,230
14,0.0,0.68,101260356876875,14,1741,1741,272,272
14,0.0,0.68,101260356876875,15,2275,2275,311,311
14,0.0,0.68,101260356876875,16,2900,2900,348,348
14,0.0,0.68,101260356876875,17,3642,3642,385,385
14,0.0,0.68,101260356876875,18,4482,4482,423,423
14,0.0,0.68,101260356876875,19,5475,5475,465,465
14,0.0,0.68,101260356876875,20,6581,6581,506,506
14,0.0,0.68,101260356876875,21,7857,7857,550,550
14,0.0,0.68,101260356876875,22,9286,9286,594,594
14,0.0,0.68,101260356876875,23,10872,10872,625,625
14,0.0,0.68,101260356876875,24,12633,12633,657,657
14,0.0,0.68,101260356876875,25,14592,14592,691,691
14,0.0,0.68,101260356876875,26,16745,16745,718,718
14,0.0,0.68,101260356876875,27,19098,19098,745,745
14,0.0,0.68,101260356876875,28,21672,21672,770,770
14,0.0,0.68,101260356876875,29,23633,23633,782,782
15,0.0,0.73,142234372833395,0,1,1,1,1
15,0.0,0.73,142234372833395,1,2,2,2,2
15,0.0,0.73,142234372833395,2,4,4,4,4
15,0.0,0.73,142234372833395,3,8,8,8,8
15,0.0,0.73,142234372833395,4,16,16,14,14
15,0.0,0.73,142234372833395,5,32,32,24,24
15,0.0,0.73,142234372833395,6,62,62,41,41
15,0.0,0.73,142234372833395,7,112,112,63,63
15,0.0,0.73,142234372833395,8,192,192,91,91
15,0.0,0.73,142234372833395,9,301,301,123,123
15,0.0,0.73,142234372833395,10,459,459,158,158
15,0.0,0.73,142234372833395,11,668,668,199,199
15,0.0,0.73,142234372833395,12,930,930,240,240
15,0.0,0.73,142234372833395,13,1270,1270,291,291
15,0.0,0.73,142234372833395,14,1675,1675,344,344
15,0.0,0.73,142234372833395,15,2169,2169,399,399
15,0.0,0.73,142234372833395,16,2778,2778,455,455
15,0.0,0.73,142234372833395,17,3487,3487,510,510
15,0.0,0.73,142234372833395,18,4334,4334,571,571
15,0.0,0.73,142234372833395,19,5280,5280,625,625
15,0.0,0.73,142234372833395,20,6365,6365,688,688
15,0.0,0.73,142234372833395,21,7610,7610,748,748
15,0.0,0.73,142234372833395,22,9016,9016,806,806
15,0.0,0.73,142234372833395,23,10579,10579,851,851
15,0.0,0.73,142234372833395,24,12329,12329,895,895
15,0.0,0.73,142234372833395,25,14235,14235,935,935
15,0.0,0.73,142234372833395,26,16354,16354,964,964
15,0.0,0.73,142234372833395,27,18654,18654,994,994
15,0.0,0.73,142234372833395,28,21151,21151,1019,1019
15,0.0,0.73,142234372833395,29,23916,23916,1045,1045
15,0.0,0.73,142234372833395,30,26920,26920,1070,1070
15,0.0,0.73,142234372833395,31,30165,30165,1095,1095
15,0.0,0.73,142234372833395,32,33678,33678,1116,1116
15,0.0,0.73,142234372833395,33,36195,36195,1133,1133
16,0.0,0.68,613045030126153,0,1,1,1,1
16,0.0,0.68,613045030126153,1,2,2,2,2
16,0.0,0.68,613045030126153,2,4,4,2,2
16,0.0,0.68,613045030126153,3,8,8,3,3
16,0.0,0.68,613045030126153,4,16,16,5,5
16,0.0,0.68,613045030126153,5,31,31,8,8
16,0.0,0.68,613045030126153,6,60,60,11,11
16,0.0,0.68,613045030126153,7,111,111,16,16
16,0.0,0.68,613045030126153,8,184,184,24,24
16,0.0,0.68,613045030126153,9,297,297,35,35
16,0.0,0.68,613045030126153,10,450,450,51,51
16,0.0,0.68,613045030126153,11,659,659,70,70
16,0.0,0.68,613045030126153,12,932,932,90,90
16,0.0,0.68,613045030126153,13,1267,1267,114,114
16,0.0,0.68,613045030126153,14,1678,1678,142,142
16,0.0,0.68,613045030126153,15,2188,2188,173,173
16,0.0,0.68,613045030126153,16,2771,2771,198,198
16,0.0,0.68,613045030126153,17,3459,3459,221,221
16,0.0,0.68,613045030126153,18,4278,4278,245,245
16,0.0,0.68,613045030126153,19,5211,5211,263,263
16,0.0,0.68,613045030126153,20,6281,6281,279,279
16,0.0,0.68,613045030126153,21,7486,7486,299,299
16,0.0,0.68,613045030126153,22,8859,8859,317,317
16,0.0,0.68,613045030126153,23,10406,10406,330,330
16,0.0,0.68,613045030126153,24,12127,12127,343,343
16,0.0,0.68,613045030126153,25,14046,14046,356,356
16,0.0,0.68,613045030126153,26,16140,16140,370,370
16,0.0,0.68,613045030126153,27,18429,18429,383,383
16,0.0,0.68,613045030126153,28,20940,20940,393,393
16,0.0,0.68,613045030126153,29,23338,23338,404,404
17,0.0,0.75,613045030126153,0,1,1,1,1
17,0.0,0.75,613045030126153,1,2,2,2,2
17,0.0,0.75,613045030126153,2,4,4,2,2
17,0.0,0.75,613045030126153,3,8,8,3,3
17,0.0,0.75,613045030126153,4,16,16,5,5
17,0.0,0.75,613045030126153,5,32,32,9,9
