total, active, total_stem, active_stem 
1, 1, 1, 1 
2, 2, 2, 2 
4, 4, 2, 2 
8, 8, 0, 0 
16, 16, 0, 0 
31, 30, 0, 0 
60, 58, 0, 0 
111, 102, 0, 0 
184, 146, 0, 0 
297, 226, 0, 0 
