0.00, 1.00, 1.00, 1.00, 1.00
1.00, 2.00, 2.00, 2.00, 2.00
2.00, 4.00, 4.00, 4.00, 4.00
3.00, 8.00, 8.00, 7.00, 7.00
4.00, 16.00, 16.00, 11.00, 11.00
5.00, 31.80, 31.60, 19.00, 19.00
6.00, 61.10, 58.60, 28.90, 27.60
7.00, 111.90, 101.60, 48.00, 43.40
8.00, 189.90, 156.00, 74.40, 60.60
9.00, 301.40, 223.00, 108.90, 78.80
10.00, 456.40, 310.00, 146.90, 92.60
11.00, 660.90, 409.00, 189.60, 103.70
12.00, 922.80, 523.80, 243.40, 120.80
13.00, 1253.50, 661.40, 296.70, 128.80
14.00, 1662.30, 817.60, 357.90, 144.80
15.00, 2149.30, 974.00, 418.70, 146.70
16.00, 2735.20, 1171.80, 482.40, 151.70
17.00, 3424.60, 1378.80, 543.10, 149.90
18.00, 4219.90, 1590.60, 601.70, 141.20
19.00, 5135.60, 1831.40, 661.40, 143.10
20.00, 6188.60, 2106.00, 720.00, 139.00
21.00, 7377.00, 2376.80, 775.10, 133.30
22.00, 8714.40, 2674.80, 827.30, 125.30
23.00, 10209.60, 2990.40, 875.10, 116.00
24.00, 11874.40, 3329.60, 920.00, 108.80
25.00, 13716.20, 3683.60, 963.80, 104.00
26.00, 15739.60, 4046.80, 1003.90, 98.20
27.00, 17957.00, 4434.80, 1043.20, 91.30
28.00, 20376.40, 4838.80, 1079.70, 86.10
29.00, 23022.10, 5291.40, 1112.80, 79.30
30.00, 25883.40, 5722.60, 1142.90, 71.50
31.00, 28976.80, 6186.80, 1169.00, 65.20
32.00, 32308.70, 6663.80, 1193.50, 59.00
33.00, 35893.90, 7170.40, 1216.20, 55.50
34.00, 39748.40, 7709.00, 1237.40, 51.30
35.00, 43879.00, 8261.20, 1256.90, 45.90
36.00, 48274.40, 8790.80, 1274.40, 42.00
37.00, 52968.90, 9389.00, 1288.70, 35.40
38.00, 57952.30, 9966.80, 1303.50, 34.10
39.00, 63250.20, 10595.80, 1316.20, 30.70
40.00, 68865.90, 11231.40, 1328.40, 29.40
41.00, 74813.60, 11895.40, 1338.40, 25.40
42.00, 81088.40, 12549.60, 1347.30, 22.20
43.00, 87721.60, 13266.40, 1356.60, 20.90
44.00, 94700.60, 13958.00, 1364.20, 18.70
45.00, 102038.60, 14676.00, 1372.40, 18.80
46.00, 109759.50, 15441.80, 1379.80, 17.30
47.00, 117870.80, 16222.60, 1386.50, 16.20
48.00, 126386.40, 17031.20, 1393.00, 15.40
49.00, 135272.20, 17771.60, 1398.00, 11.90
50.00, 144590.30, 18636.20, 1402.60, 11.50
51.00, 154341.20, 19501.80, 1406.40, 9.90
52.00, 164535.10, 20387.80, 1409.80, 8.10
53.00, 175170.40, 21270.60, 1412.30, 6.50
54.00, 186238.30, 22135.80, 1415.20, 6.50
55.00, 197774.60, 23072.60, 1417.70, 6.30
56.00, 209768.80, 23988.40, 1419.70, 4.70
57.00, 222265.30, 24993.00, 1421.50, 4.10
58.00, 235248.80, 25967.00, 1423.10, 3.80
59.00, 248728.80, 26960.00, 1424.50, 3.60
60.00, 262897.00, 28058.00, 1411.88, 3.50
