0.00, 2.00, 2.00, 1.00, 1.00
1.00, 4.00, 4.00, 1.00, 1.00
2.00, 8.00, 8.00, 2.00, 2.00
3.00, 16.00, 16.00, 4.00, 4.00
4.00, 31.40, 30.80, 7.00, 7.00
5.00, 59.60, 56.40, 12.00, 11.00
6.00, 107.60, 96.00, 14.60, 11.60
7.00, 181.80, 148.40, 17.40, 12.20
8.00, 291.60, 219.60, 23.40, 16.00
9.00, 442.60, 302.00, 29.00, 17.60
10.00, 639.60, 394.00, 34.00, 17.60
11.00, 897.00, 514.80, 40.60, 19.40
12.00, 1222.80, 651.60, 46.00, 16.60
13.00, 1620.00, 794.40, 52.60, 17.40
14.00, 2106.00, 972.00, 57.60, 15.00
15.00, 2683.60, 1155.20, 63.00, 14.20
16.00, 3360.80, 1354.40, 67.60, 13.80
17.00, 4146.60, 1571.60, 72.60, 12.40
18.00, 5056.80, 1820.40, 74.80, 9.40
19.00, 6098.20, 2082.80, 76.20, 7.40
20.00, 7270.60, 2344.80, 78.20, 5.80
21.00, 8593.40, 2645.60, 78.80, 3.00
22.00, 10060.50, 2960.00, 77.50, 1.75
23.00, 11700.50, 3280.00, 78.50, 2.50
24.00, 13476.00, 3622.67, 79.67, 1.67
25.00, 15444.00, 3948.00, 57.00, 0.00
26.00, 17632.00, 4376.00, 57.00, 0.00
27.00, 20040.00, 4816.00, 57.00, 0.00
