0.00, 1.00, 1.00, 1.00, 1.00
1.00, 2.00, 2.00, 2.00, 2.00
2.00, 4.00, 4.00, 2.00, 2.00
3.00, 8.00, 8.00, 4.00, 4.00
4.00, 16.00, 16.00, 5.00, 5.00
5.00, 32.00, 32.00, 7.00, 7.00
6.00, 61.40, 58.80, 8.90, 8.80
7.00, 111.00, 99.20, 14.20, 13.00
8.00, 187.90, 153.80, 22.00, 19.30
9.00, 299.00, 222.20, 30.20, 22.20
10.00, 452.90, 307.80, 39.00, 25.60
11.00, 656.90, 408.00, 49.20, 27.00
12.00, 916.50, 519.20, 62.00, 28.70
13.00, 1245.80, 658.60, 69.90, 24.70
14.00, 1653.90, 816.20, 79.70, 25.60
15.00, 2142.90, 978.00, 89.20, 24.10
16.00, 2726.00, 1166.20, 98.00, 22.30
17.00, 3409.90, 1367.80, 107.00, 22.20
18.00, 4205.90, 1592.00, 114.60, 19.70
19.00, 5123.90, 1836.00, 121.30, 18.70
20.00, 6172.10, 2096.40, 128.10, 17.60
21.00, 7357.90, 2371.60, 133.70, 14.90
22.00, 8694.30, 2672.80, 138.70, 13.20
23.00, 10190.30, 2992.00, 141.70, 9.90
24.00, 11855.70, 3330.80, 143.90, 7.20
25.00, 13696.20, 3681.00, 146.30, 6.60
26.00, 15710.10, 4027.80, 148.80, 5.50
27.00, 17930.00, 4439.80, 151.10, 5.50
28.00, 20345.50, 4831.00, 153.00, 5.20
29.00, 22978.80, 5266.60, 154.60, 4.30
30.00, 25832.60, 5707.60, 155.60, 2.90
31.00, 28930.70, 6196.20, 155.90, 1.50
32.00, 32264.70, 6668.00, 156.30, 1.10
33.00, 35851.20, 7173.00, 156.80, 1.20
34.00, 39696.40, 7690.40, 157.00, 0.60
35.00, 43813.60, 8234.40, 157.10, 0.40
36.00, 48208.50, 8789.80, 157.40, 0.60
37.00, 52897.00, 9377.00, 157.60, 0.40
38.00, 57874.00, 9954.00, 157.80, 0.50
39.00, 63160.80, 10573.60, 157.90, 0.40
40.00, 68755.80, 11190.00, 158.00, 0.30
41.00, 74668.56, 11838.22, 158.00, 0.00
42.00, 81004.12, 12526.25, 164.62, 0.00
43.00, 87637.00, 13265.75, 164.62, 0.00
44.00, 94604.50, 13954.67, 159.50, 0.00
45.00, 101949.33, 14689.67, 159.50, 0.00
46.00, 110255.33, 15518.67, 188.33, 0.00
47.00, 118425.33, 16340.00, 188.33, 0.00
48.00, 128065.00, 17168.00, 143.00, 0.00
49.00, 137065.00, 18000.00, 143.00, 0.00
50.00, 146416.00, 18702.00, 143.00, 0.00
51.00, 156238.00, 19644.00, 143.00, 0.00
52.00, 166507.00, 20538.00, 143.00, 0.00
53.00, 177217.00, 21420.00, 143.00, 0.00
