0.00, 1.00, 1.00, 1.00, 1.00
1.00, 2.00, 2.00, 1.00, 1.00
2.00, 4.00, 4.00, 1.00, 1.00
3.00, 8.00, 8.00, 2.00, 2.00
4.00, 16.00, 16.00, 2.00, 2.00
5.00, 32.00, 32.00, 2.00, 2.00
6.00, 61.50, 59.00, 2.00, 2.00
7.00, 111.10, 99.20, 2.00, 2.00
8.00, 186.80, 151.40, 2.00, 2.00
9.00, 297.50, 221.40, 2.00, 1.90
10.00, 450.40, 305.80, 2.00, 1.60
11.00, 650.40, 400.00, 2.00, 1.60
12.00, 909.30, 517.80, 2.80, 2.40
13.00, 1236.40, 654.20, 2.80, 2.00
14.00, 1643.40, 814.00, 3.20, 1.80
15.00, 2130.70, 974.60, 3.90, 1.80
16.00, 2715.10, 1168.80, 3.90, 1.30
17.00, 3401.90, 1373.60, 3.90, 0.90
18.00, 4198.60, 1593.40, 4.60, 1.50
19.00, 5118.30, 1839.40, 4.60, 1.10
20.00, 6162.60, 2088.60, 4.60, 0.80
21.00, 7350.30, 2375.40, 4.60, 0.40
22.00, 8682.90, 2665.20, 4.60, 0.30
23.00, 10174.80, 2983.80, 4.60, 0.10
24.00, 11840.50, 3331.40, 4.60, 0.00
25.00, 13676.10, 3671.20, 4.60, 0.00
26.00, 15692.80, 4033.40, 4.60, 0.00
27.00, 17904.40, 4423.20, 4.60, 0.00
28.00, 20326.30, 4843.80, 4.60, 0.00
29.00, 22953.90, 5255.20, 4.60, 0.00
30.00, 25803.40, 5699.00, 4.60, 0.00
31.00, 28900.00, 6193.20, 4.60, 0.00
32.00, 32224.00, 6648.00, 4.60, 0.00
33.00, 35804.60, 7161.20, 4.60, 0.00
34.00, 39635.50, 7661.80, 4.60, 0.00
35.00, 43738.30, 8205.60, 4.60, 0.00
36.00, 48125.50, 8774.40, 4.60, 0.00
37.00, 52814.80, 9378.60, 4.60, 0.00
38.00, 57786.10, 9942.60, 4.60, 0.00
39.00, 63074.40, 10576.60, 4.60, 0.00
40.00, 68669.60, 11190.40, 4.60, 0.00
41.00, 74592.30, 11845.40, 4.60, 0.00
42.00, 80863.10, 12541.60, 4.60, 0.00
43.00, 87474.40, 13222.60, 4.60, 0.00
44.00, 94456.60, 13964.40, 4.60, 0.00
45.00, 101786.40, 14659.60, 4.60, 0.00
46.00, 109509.30, 15445.80, 4.60, 0.00
47.00, 117596.80, 16175.00, 4.60, 0.00
48.00, 126098.30, 17003.00, 4.60, 0.00
49.00, 134991.80, 17787.00, 4.60, 0.00
50.00, 144312.00, 18640.40, 4.60, 0.00
51.00, 154052.90, 19481.80, 4.60, 0.00
52.00, 164208.10, 20310.40, 4.60, 0.00
53.00, 174826.70, 21237.20, 4.60, 0.00
54.00, 185896.60, 22139.80, 4.60, 0.00
55.00, 197424.40, 23055.60, 4.60, 0.00
56.00, 209416.60, 23984.40, 4.60, 0.00
57.00, 221908.40, 24983.60, 4.60, 0.00
58.00, 234875.90, 25935.00, 4.60, 0.00
59.00, 248397.12, 26894.50, 4.38, 0.00
60.00, 261832.00, 27934.50, 4.75, 0.00
