0.00, 2.00, 2.00, 1.00, 1.00
1.00, 4.00, 4.00, 1.00, 1.00
2.00, 8.00, 8.00, 2.00, 2.00
3.00, 16.00, 16.00, 3.00, 3.00
4.00, 31.80, 31.60, 4.00, 4.00
5.00, 61.20, 58.80, 4.00, 3.20
6.00, 110.00, 97.60, 4.00, 2.40
7.00, 186.20, 152.40, 4.00, 2.00
8.00, 297.20, 222.00, 5.00, 2.60
9.00, 448.80, 303.20, 5.00, 2.20
10.00, 648.60, 399.60, 5.00, 1.60
11.00, 903.80, 510.40, 6.20, 2.40
12.00, 1229.00, 650.40, 6.80, 1.80
13.00, 1633.40, 808.80, 7.00, 1.60
14.00, 2117.60, 968.40, 8.00, 2.20
15.00, 2701.60, 1168.00, 8.80, 2.60
16.00, 3389.00, 1374.80, 9.60, 3.20
17.00, 4187.60, 1597.20, 10.40, 2.00
18.00, 5107.60, 1840.00, 10.60, 1.20
19.00, 6147.00, 2078.80, 10.80, 1.20
20.00, 7323.00, 2352.00, 11.00, 0.80
21.00, 8646.00, 2646.00, 11.00, 0.40
22.00, 10151.25, 2984.00, 11.50, 0.25
23.00, 11808.75, 3315.00, 11.75, 0.50
24.00, 13660.00, 3678.00, 10.00, 0.00
25.00, 15684.00, 4048.00, 10.00, 0.00
26.00, 17906.00, 4444.00, 10.00, 0.00
27.00, 20331.00, 4850.00, 10.00, 0.00
