0.00, 1.00, 1.00, 1.00, 1.00
1.00, 2.00, 2.00, 1.00, 1.00
2.00, 4.00, 4.00, 1.00, 1.00
3.00, 8.00, 8.00, 2.00, 2.00
4.00, 16.00, 16.00, 4.00, 4.00
5.00, 31.90, 31.80, 7.00, 7.00
6.00, 61.30, 58.80, 10.90, 10.10
7.00, 112.00, 101.40, 12.20, 9.80
8.00, 189.10, 154.20, 13.30, 8.10
9.00, 300.90, 223.60, 15.60, 9.90
10.00, 454.30, 306.80, 17.00, 8.50
11.00, 659.30, 410.00, 18.10, 7.50
12.00, 921.40, 524.20, 20.80, 9.00
13.00, 1251.60, 660.40, 22.40, 7.30
14.00, 1660.90, 818.60, 24.00, 7.00
15.00, 2154.50, 987.20, 26.10, 7.30
16.00, 2741.10, 1173.20, 28.50, 6.30
17.00, 3432.30, 1382.40, 29.80, 5.10
18.00, 4232.60, 1600.60, 31.40, 4.70
19.00, 5150.40, 1835.60, 32.20, 3.10
20.00, 6200.90, 2101.00, 32.50, 2.40
21.00, 7390.00, 2378.20, 32.90, 1.80
22.00, 8726.70, 2673.40, 33.30, 1.30
23.00, 10222.40, 2991.40, 33.70, 1.00
24.00, 11885.10, 3325.40, 34.00, 0.90
25.00, 13730.40, 3690.60, 34.20, 0.60
26.00, 15756.80, 4052.80, 34.30, 0.30
27.00, 17974.70, 4435.80, 34.50, 0.50
28.00, 20403.70, 4858.00, 34.50, 0.30
29.00, 23043.50, 5279.60, 34.50, 0.10
30.00, 25902.70, 5718.40, 34.60, 0.20
31.00, 29010.50, 6215.60, 34.60, 0.20
32.00, 32361.80, 6702.60, 34.60, 0.00
33.00, 35947.80, 7172.00, 34.60, 0.00
34.00, 39802.30, 7709.00, 34.60, 0.00
35.00, 43919.30, 8234.00, 34.60, 0.00
36.00, 48324.50, 8810.40, 34.60, 0.00
37.00, 53012.70, 9376.40, 34.60, 0.00
38.00, 58005.70, 9986.00, 34.60, 0.00
39.00, 63314.60, 10617.80, 34.60, 0.00
40.00, 68925.90, 11222.60, 34.60, 0.00
41.00, 74884.50, 11917.20, 34.60, 0.00
42.00, 81172.70, 12576.40, 34.60, 0.00
43.00, 87819.50, 13293.60, 34.60, 0.00
44.00, 94812.70, 13986.40, 34.60, 0.00
45.00, 102165.10, 14704.80, 34.60, 0.00
46.00, 109904.90, 15479.60, 34.60, 0.00
47.00, 118021.90, 16234.00, 34.60, 0.00
48.00, 126535.50, 17027.20, 34.60, 0.00
49.00, 135453.80, 17836.60, 34.60, 0.00
50.00, 144789.50, 18671.40, 34.60, 0.00
51.00, 154547.30, 19515.60, 34.60, 0.00
52.00, 164713.70, 20332.80, 34.60, 0.00
53.00, 175344.50, 21261.60, 34.60, 0.00
54.00, 186437.80, 22186.60, 34.60, 0.00
55.00, 197978.00, 23080.40, 34.60, 0.00
56.00, 210117.56, 24008.89, 36.00, 0.00
57.00, 222656.78, 25078.44, 36.00, 0.00
58.00, 235658.22, 26002.89, 36.00, 0.00
59.00, 249162.17, 26984.00, 37.83, 0.00
60.00, 263056.25, 28078.00, 41.75, 0.00
