0.00, 2.00, 2.00, 2.00, 2.00
1.00, 4.00, 4.00, 4.00, 4.00
2.00, 8.00, 8.00, 7.00, 7.00
3.00, 16.00, 16.00, 12.00, 12.00
4.00, 31.80, 31.60, 22.00, 22.00
5.00, 61.00, 58.40, 38.40, 36.80
6.00, 111.40, 100.80, 63.80, 57.40
7.00, 188.00, 153.20, 99.00, 80.00
8.00, 298.60, 221.20, 144.80, 102.60
9.00, 453.80, 310.40, 200.80, 129.00
10.00, 657.00, 406.40, 272.40, 157.20
11.00, 918.80, 523.60, 357.60, 185.00
12.00, 1246.60, 655.60, 450.20, 208.00
13.00, 1655.80, 818.40, 555.20, 236.20
14.00, 2144.60, 977.60, 676.00, 265.60
15.00, 2730.60, 1172.00, 806.40, 286.80
16.00, 3421.00, 1380.80, 933.00, 292.40
17.00, 4219.00, 1596.00, 1068.40, 309.20
18.00, 5137.60, 1837.20, 1206.60, 310.80
19.00, 6197.00, 2098.50, 1353.00, 312.00
20.00, 7379.00, 2364.00, 1491.25, 311.75
21.00, 8717.25, 2676.50, 1630.00, 317.00
22.00, 10202.25, 2970.00, 1767.50, 313.50
23.00, 11860.50, 3316.50, 1897.25, 301.75
24.00, 13696.25, 3671.50, 2031.75, 301.75
25.00, 15666.67, 4024.00, 2050.33, 272.33
26.00, 18035.00, 4455.00, 2208.50, 289.50
27.00, 20469.00, 4868.00, 2340.50, 291.00
