0.00, 1.00, 1.00, 1.00, 1.00
1.00, 2.00, 2.00, 1.00, 1.00
2.00, 4.00, 4.00, 1.00, 1.00
3.00, 8.00, 8.00, 2.00, 2.00
4.00, 16.00, 16.00, 3.00, 3.00
5.00, 31.90, 31.80, 4.00, 4.00
6.00, 61.20, 58.60, 4.00, 3.30
7.00, 110.80, 99.20, 4.00, 2.60
8.00, 188.00, 154.40, 4.00, 2.00
9.00, 298.90, 221.80, 5.00, 2.80
10.00, 453.10, 308.40, 5.00, 2.40
11.00, 655.30, 404.40, 5.00, 1.70
12.00, 912.90, 515.20, 6.20, 2.40
13.00, 1241.60, 657.40, 6.80, 2.10
14.00, 1647.90, 812.60, 7.00, 1.90
15.00, 2133.40, 971.00, 8.10, 2.50
16.00, 2715.80, 1164.80, 8.90, 2.70
17.00, 3403.50, 1375.40, 9.60, 3.10
18.00, 4201.80, 1596.60, 10.50, 2.20
19.00, 5119.50, 1835.40, 10.80, 1.60
20.00, 6163.80, 2088.60, 11.00, 1.40
21.00, 7342.90, 2358.20, 11.30, 1.10
22.00, 8671.30, 2656.80, 11.40, 0.70
23.00, 10164.90, 2987.20, 11.40, 0.30
24.00, 11820.00, 3310.20, 11.60, 0.40
25.00, 13643.40, 3646.80, 11.60, 0.20
26.00, 15651.10, 4015.40, 11.60, 0.20
27.00, 17858.60, 4415.00, 11.60, 0.20
28.00, 20261.20, 4805.20, 11.60, 0.10
29.00, 22887.60, 5252.80, 11.60, 0.00
30.00, 25734.50, 5693.80, 11.60, 0.00
31.00, 28823.80, 6178.60, 11.60, 0.00
32.00, 32143.80, 6640.00, 11.60, 0.00
33.00, 35718.30, 7149.00, 11.60, 0.00
34.00, 39564.50, 7692.40, 11.60, 0.00
35.00, 43676.50, 8224.00, 11.60, 0.00
36.00, 48060.90, 8768.80, 11.60, 0.00
37.00, 52729.90, 9338.00, 11.60, 0.00
38.00, 57702.90, 9946.00, 11.60, 0.00
39.00, 62998.40, 10591.00, 11.60, 0.00
40.00, 68578.80, 11160.80, 11.60, 0.00
41.00, 74503.30, 11849.00, 11.60, 0.00
42.00, 80767.20, 12527.80, 11.60, 0.00
43.00, 87379.40, 13224.40, 11.60, 0.00
44.00, 94344.80, 13930.80, 11.60, 0.00
45.00, 101670.30, 14651.00, 11.60, 0.00
46.00, 109370.30, 15400.00, 11.60, 0.00
47.00, 117463.90, 16187.20, 11.60, 0.00
48.00, 125956.70, 16985.60, 11.60, 0.00
49.00, 134829.90, 17746.40, 11.60, 0.00
50.00, 144121.70, 18583.60, 11.60, 0.00
51.00, 153847.40, 19451.40, 11.60, 0.00
52.00, 164011.40, 20328.00, 11.60, 0.00
53.00, 174633.90, 21245.00, 11.60, 0.00
54.00, 185668.60, 22069.40, 11.60, 0.00
55.00, 197161.70, 22986.20, 11.60, 0.00
56.00, 209170.70, 24018.00, 11.60, 0.00
57.00, 221642.50, 24943.60, 11.60, 0.00
58.00, 234622.20, 25959.40, 11.60, 0.00
59.00, 248158.00, 26907.78, 11.78, 0.00
60.00, 262350.83, 27986.00, 13.33, 0.00
