0.00, 2.00, 2.00, 2.00, 2.00
1.00, 4.00, 4.00, 2.00, 2.00
2.00, 8.00, 8.00, 4.00, 4.00
3.00, 16.00, 16.00, 5.00, 5.00
4.00, 32.00, 32.00, 7.00, 7.00
5.00, 61.20, 58.40, 8.80, 8.60
6.00, 110.40, 98.40, 14.00, 12.80
7.00, 187.20, 153.60, 21.80, 19.20
8.00, 297.60, 220.80, 30.00, 22.20
9.00, 451.20, 307.20, 38.60, 25.80
10.00, 655.40, 408.40, 49.20, 28.00
11.00, 914.80, 518.80, 62.40, 29.40
12.00, 1244.40, 659.20, 71.20, 26.20
13.00, 1653.80, 818.80, 81.40, 27.40
14.00, 2145.80, 984.00, 91.40, 25.00
15.00, 2731.60, 1171.60, 100.60, 23.80
16.00, 3417.00, 1370.80, 110.60, 23.80
17.00, 4214.60, 1595.20, 118.60, 21.20
18.00, 5136.20, 1843.20, 126.20, 20.20
19.00, 6185.00, 2097.60, 134.00, 19.80
20.00, 7427.00, 2391.00, 153.75, 19.50
21.00, 8765.75, 2677.50, 159.75, 15.50
22.00, 10263.75, 2996.00, 164.00, 13.25
23.00, 11939.50, 3351.50, 167.25, 9.50
24.00, 13816.33, 3722.00, 171.33, 10.33
25.00, 16123.00, 4142.00, 132.00, 9.00
26.00, 18371.00, 4496.00, 135.00, 7.00
27.00, 20836.00, 4930.00, 139.00, 8.00
