0.00, 2.00, 2.00, 1.00, 1.00
1.00, 4.00, 4.00, 1.00, 1.00
2.00, 8.00, 8.00, 2.00, 2.00
3.00, 16.00, 16.00, 3.00, 3.00
4.00, 32.00, 32.00, 4.00, 4.00
5.00, 60.80, 57.60, 4.00, 3.40
6.00, 108.60, 95.60, 4.00, 2.20
7.00, 183.40, 149.60, 4.00, 1.60
8.00, 293.00, 219.20, 4.00, 1.40
9.00, 445.20, 304.40, 4.00, 1.20
10.00, 649.40, 408.40, 4.00, 1.00
11.00, 908.80, 518.80, 4.80, 1.80
12.00, 1232.80, 648.00, 4.80, 1.40
13.00, 1641.20, 816.80, 5.00, 1.20
14.00, 2127.80, 973.20, 5.80, 1.80
15.00, 2711.00, 1166.40, 6.00, 1.40
16.00, 3392.40, 1362.80, 6.20, 1.60
17.00, 4188.60, 1592.40, 7.00, 1.60
18.00, 5105.20, 1833.20, 7.20, 1.60
19.00, 6145.00, 2079.60, 7.20, 0.80
20.00, 7328.80, 2367.60, 7.20, 0.40
21.00, 8660.80, 2664.00, 7.20, 0.40
22.00, 10148.80, 2976.00, 7.20, 0.40
23.00, 11807.25, 3310.00, 7.25, 0.00
24.00, 13613.00, 3670.00, 6.00, 0.00
25.00, 15612.00, 3998.00, 6.00, 0.00
26.00, 17804.00, 4384.00, 6.00, 0.00
