0.00, 2.00, 2.00, 1.00, 1.00
1.00, 4.00, 4.00, 1.00, 1.00
2.00, 8.00, 8.00, 2.00, 2.00
3.00, 16.00, 16.00, 4.00, 4.00
4.00, 31.80, 31.60, 7.00, 7.00
5.00, 61.80, 60.00, 11.00, 10.40
6.00, 112.20, 100.80, 12.60, 9.80
7.00, 188.80, 153.20, 13.80, 8.00
8.00, 302.80, 228.00, 16.20, 10.00
9.00, 458.80, 312.00, 17.80, 9.00
10.00, 665.60, 413.60, 19.20, 8.20
11.00, 930.00, 528.80, 22.20, 9.80
12.00, 1263.00, 666.00, 24.20, 8.20
13.00, 1674.00, 822.00, 25.80, 7.00
14.00, 2166.20, 984.40, 28.00, 7.20
15.00, 2757.40, 1182.40, 29.80, 5.80
16.00, 3449.80, 1384.80, 31.00, 4.80
17.00, 4250.80, 1602.00, 32.60, 4.40
18.00, 5171.00, 1840.40, 33.20, 2.80
19.00, 6224.20, 2106.40, 33.40, 1.80
20.00, 7415.20, 2382.00, 33.80, 1.60
21.00, 8759.60, 2688.80, 34.00, 0.80
22.00, 10257.00, 2994.80, 34.20, 0.60
23.00, 11919.25, 3330.50, 36.00, 1.25
24.00, 13634.00, 3682.00, 37.00, 0.00
25.00, 15649.00, 4030.00, 37.00, 0.00
26.00, 17868.00, 4438.00, 37.00, 0.00
27.00, 20298.00, 4860.00, 37.00, 0.00
