0.000311 seconds
0.001136 seconds
0.000954 seconds
0.007142 seconds
0.022849 seconds
0.261063 seconds
1.269262 seconds
2.252116 seconds
5.412533 seconds
11.485110 seconds
15.549639 seconds
22.967357 seconds
34.179274 seconds
43.037655 seconds
53.658389 seconds
66.512103 seconds
86.072956 seconds
106.790255 seconds
123.035843 seconds
