0.74, 1.0000
0.67, 0.9000
0.62, 0.0000
0.64, 0.2000
0.70, 0.9000
1.00, 1.0000
0.20, 0.0000
0.50, 0.0000
0.66, 0.7000
0.30, 0.0000
0.68, 1.0000
0.80, 1.0000
0.72, 1.0000
0.78, 1.0000
0.10, 0.0000
0.61, 0.0000
0.63, 0.1000
0.76, 1.0000
0.40, 0.0000
0.65, 0.7000
0.60, 0.0000
0.90, 1.0000
