0.70, 1.0000
1.00, 1.0000
0.20, 1.0000
0.50, 1.0000
0.30, 1.0000
0.80, 1.0000
0.10, 1.0000
0.40, 1.0000
0.60, 1.0000
0.90, 1.0000
