0.00, 1.00, 1.00, 1.00, 1.00
1.00, 2.00, 2.00, 2.00, 2.00
2.00, 4.00, 4.00, 3.00, 3.00
3.00, 8.00, 8.00, 5.00, 5.00
4.00, 16.00, 16.00, 7.00, 7.00
5.00, 31.90, 31.80, 10.00, 10.00
6.00, 60.90, 58.00, 16.00, 16.00
7.00, 109.40, 97.00, 29.30, 27.30
8.00, 184.10, 149.40, 48.70, 43.00
9.00, 293.10, 218.00, 74.40, 58.00
10.00, 445.70, 305.20, 102.40, 70.00
11.00, 648.30, 405.20, 135.90, 80.10
12.00, 909.90, 523.20, 173.80, 89.40
13.00, 1235.80, 651.80, 207.20, 88.00
14.00, 1638.40, 805.20, 245.60, 96.80
15.00, 2123.70, 970.60, 288.00, 99.50
16.00, 2706.40, 1165.40, 328.30, 100.30
17.00, 3391.60, 1370.40, 362.90, 93.60
18.00, 4186.50, 1589.80, 398.40, 88.80
19.00, 5101.80, 1830.60, 432.20, 84.50
20.00, 6144.00, 2084.40, 463.10, 78.70
21.00, 7317.70, 2347.40, 489.90, 70.00
22.00, 8640.30, 2645.20, 517.10, 67.70
23.00, 10130.30, 2980.00, 541.10, 61.60
24.00, 11787.70, 3314.80, 562.80, 56.00
25.00, 13610.90, 3646.40, 584.30, 53.70
26.00, 15622.20, 4022.60, 602.60, 45.90
27.00, 17823.20, 4402.00, 619.10, 40.70
28.00, 20231.40, 4816.40, 632.60, 36.20
29.00, 22839.70, 5216.60, 645.50, 32.80
30.00, 25683.80, 5688.20, 657.30, 29.40
31.00, 28760.20, 6152.80, 667.10, 25.00
32.00, 32074.60, 6628.80, 676.50, 22.70
33.00, 35640.70, 7132.20, 683.40, 18.40
34.00, 39469.20, 7657.00, 690.00, 17.60
35.00, 43566.20, 8194.00, 695.70, 14.40
36.00, 47940.50, 8748.60, 700.50, 12.50
37.00, 52620.60, 9360.20, 704.20, 9.60
38.00, 57582.20, 9923.20, 707.00, 7.20
39.00, 62858.50, 10552.60, 709.10, 5.40
40.00, 68443.40, 11169.80, 711.70, 5.90
41.00, 74377.90, 11869.00, 713.00, 4.00
42.00, 80634.20, 12512.60, 714.60, 3.70
43.00, 87250.30, 13232.20, 716.10, 3.60
44.00, 94223.30, 13946.00, 717.00, 2.50
45.00, 101541.40, 14636.20, 717.70, 2.20
46.00, 109255.90, 15429.00, 718.50, 1.90
47.00, 117343.20, 16174.60, 719.20, 1.70
48.00, 125833.40, 16980.40, 719.90, 1.70
49.00, 134709.80, 17752.80, 720.60, 1.60
50.00, 144003.14, 18584.57, 745.29, 1.43
51.00, 153556.50, 19414.33, 736.83, 1.00
52.00, 163989.67, 20341.33, 789.33, 1.00
