0.00, 1.00, 1.00, 1.00, 1.00
1.00, 2.00, 2.00, 1.00, 1.00
2.00, 4.00, 4.00, 1.00, 1.00
3.00, 8.00, 8.00, 2.00, 2.00
4.00, 16.00, 16.00, 4.00, 4.00
5.00, 31.70, 31.40, 7.00, 7.00
6.00, 60.50, 57.60, 11.80, 10.60
7.00, 109.70, 98.40, 14.00, 10.90
8.00, 184.20, 149.00, 16.40, 10.50
9.00, 294.70, 221.00, 21.40, 13.50
10.00, 446.90, 304.40, 26.10, 14.70
11.00, 647.00, 400.20, 30.70, 15.10
12.00, 903.90, 513.80, 36.10, 16.00
13.00, 1229.30, 650.80, 40.50, 14.00
14.00, 1627.70, 796.80, 45.50, 13.40
15.00, 2112.40, 969.40, 49.90, 12.30
16.00, 2692.00, 1159.20, 54.60, 11.30
17.00, 3374.60, 1365.20, 58.60, 11.30
18.00, 4164.00, 1578.80, 62.50, 9.80
19.00, 5075.00, 1822.00, 64.30, 7.40
20.00, 6117.50, 2085.00, 66.00, 6.80
21.00, 7294.50, 2354.00, 67.70, 5.90
22.00, 8621.60, 2654.20, 68.30, 3.50
23.00, 10106.90, 2970.60, 68.90, 2.40
24.00, 11757.30, 3300.80, 69.50, 2.20
25.00, 13579.40, 3644.20, 69.70, 1.40
26.00, 15588.10, 4017.40, 70.30, 1.60
27.00, 17794.10, 4412.00, 71.10, 1.70
28.00, 20200.10, 4812.00, 71.10, 1.10
29.00, 22817.80, 5235.40, 71.10, 0.40
30.00, 25663.20, 5690.80, 71.30, 0.50
31.00, 28742.50, 6158.60, 71.30, 0.30
32.00, 32054.80, 6624.60, 71.30, 0.00
33.00, 35620.20, 7130.80, 71.30, 0.00
34.00, 39452.50, 7664.60, 71.30, 0.00
35.00, 43541.00, 8177.00, 71.30, 0.00
36.00, 47922.10, 8762.20, 71.30, 0.00
37.00, 52589.60, 9335.00, 71.30, 0.00
38.00, 57547.80, 9916.40, 71.30, 0.00
39.00, 62814.60, 10533.60, 71.30, 0.00
40.00, 68407.40, 11185.60, 71.30, 0.00
41.00, 74328.20, 11841.60, 71.30, 0.00
42.00, 80566.00, 12475.60, 71.30, 0.00
43.00, 87159.50, 13187.00, 71.30, 0.00
44.00, 94109.30, 13899.60, 71.30, 0.00
45.00, 101439.20, 14659.80, 71.30, 0.00
46.00, 109145.20, 15412.00, 71.30, 0.00
47.00, 117204.80, 16119.20, 71.30, 0.00
48.00, 125674.90, 16940.20, 71.30, 0.00
49.00, 134547.60, 17745.40, 71.30, 0.00
50.00, 143844.00, 18592.80, 71.30, 0.00
51.00, 153562.40, 19436.80, 71.30, 0.00
52.00, 163712.10, 20299.40, 71.30, 0.00
53.00, 174316.10, 21208.00, 71.30, 0.00
54.00, 185376.90, 22121.60, 71.30, 0.00
55.00, 196885.00, 23016.20, 71.30, 0.00
56.00, 208840.10, 23910.20, 71.30, 0.00
57.00, 221304.00, 24927.80, 71.30, 0.00
58.00, 234262.90, 25917.80, 71.30, 0.00
59.00, 247703.67, 26896.89, 71.89, 0.00
60.00, 261245.33, 27857.33, 80.50, 0.00
