0.00, 1.00, 1.00, 1.00, 1.00
1.00, 2.00, 2.00, 2.00, 2.00
2.00, 4.00, 4.00, 4.00, 4.00
3.00, 8.00, 8.00, 7.00, 7.00
4.00, 16.00, 16.00, 11.00, 11.00
5.00, 31.90, 31.80, 19.00, 19.00
6.00, 61.20, 58.60, 28.80, 27.50
7.00, 112.10, 101.80, 48.10, 43.60
8.00, 188.80, 153.40, 74.10, 59.90
9.00, 301.40, 225.20, 108.10, 78.20
10.00, 454.80, 306.80, 142.20, 88.40
11.00, 659.50, 409.40, 185.50, 103.40
12.00, 923.10, 527.20, 238.40, 120.80
13.00, 1252.60, 659.00, 288.00, 125.20
14.00, 1661.70, 818.20, 344.90, 136.20
15.00, 2150.90, 978.40, 402.90, 141.70
16.00, 2731.00, 1160.20, 463.40, 145.00
17.00, 3420.40, 1378.80, 516.60, 136.90
18.00, 4217.50, 1594.20, 570.20, 131.60
19.00, 5133.10, 1831.20, 625.70, 133.30
20.00, 6183.10, 2100.00, 676.40, 124.50
21.00, 7366.60, 2367.00, 724.90, 120.10
22.00, 8699.40, 2665.60, 769.70, 109.50
23.00, 10192.70, 2986.60, 811.30, 101.40
24.00, 11851.90, 3318.40, 850.20, 96.50
25.00, 13683.60, 3663.40, 887.10, 90.80
26.00, 15706.40, 4045.60, 919.50, 82.60
27.00, 17920.30, 4427.80, 952.00, 78.70
28.00, 20339.30, 4838.00, 982.10, 72.70
29.00, 22962.50, 5246.40, 1011.50, 67.90
30.00, 25823.40, 5721.80, 1037.10, 62.10
31.00, 28907.50, 6168.20, 1058.90, 54.50
32.00, 32243.30, 6671.60, 1077.80, 48.40
33.00, 35819.00, 7151.40, 1096.20, 45.00
34.00, 39655.90, 7673.80, 1113.90, 42.00
35.00, 43765.90, 8220.00, 1129.10, 38.00
36.00, 48156.20, 8780.60, 1144.00, 35.30
37.00, 52850.50, 9388.60, 1157.40, 32.40
38.00, 57843.20, 9985.40, 1168.50, 27.30
39.00, 63136.50, 10586.60, 1178.60, 25.40
40.00, 68739.80, 11206.60, 1187.80, 23.30
41.00, 74675.10, 11870.60, 1196.80, 21.00
42.00, 80955.10, 12560.00, 1203.80, 17.30
43.00, 87590.80, 13271.40, 1210.40, 16.30
44.00, 94561.40, 13941.20, 1216.30, 14.50
45.00, 101893.30, 14663.80, 1221.20, 12.50
46.00, 109607.80, 15429.00, 1226.30, 12.40
47.00, 117696.30, 16177.00, 1231.00, 11.50
48.00, 126198.90, 17005.20, 1234.40, 9.70
49.00, 135110.10, 17822.40, 1238.40, 9.60
50.00, 144435.00, 18649.80, 1241.30, 7.70
51.00, 154171.30, 19472.60, 1243.50, 5.70
52.00, 164347.20, 20351.80, 1245.70, 5.70
53.00, 174963.20, 21232.00, 1248.20, 5.80
54.00, 185846.33, 22123.78, 1241.78, 5.56
55.00, 197153.17, 23025.33, 1210.17, 4.17
56.00, 209304.25, 23965.50, 1172.50, 3.50
57.00, 221770.75, 24933.00, 1174.75, 4.50
58.00, 234736.00, 25930.50, 1176.75, 4.75
59.00, 247114.50, 26854.00, 1344.00, 8.00
60.00, 261026.50, 27824.00, 1348.00, 9.00
