0.00, 1.00, 1.00, 1.00, 1.00
1.00, 2.00, 2.00, 2.00, 2.00
2.00, 4.00, 4.00, 4.00, 4.00
3.00, 8.00, 8.00, 7.00, 7.00
4.00, 16.00, 16.00, 12.00, 12.00
5.00, 31.90, 31.80, 22.00, 22.00
6.00, 61.00, 58.20, 37.50, 35.90
7.00, 110.60, 99.20, 61.30, 54.20
8.00, 187.10, 153.00, 93.50, 74.80
9.00, 300.90, 227.60, 139.30, 101.00
10.00, 453.60, 305.40, 191.00, 119.40
11.00, 654.20, 401.20, 253.70, 141.30
12.00, 912.80, 517.20, 325.50, 160.90
13.00, 1243.00, 660.40, 404.20, 180.60
14.00, 1649.50, 813.00, 488.50, 196.60
15.00, 2139.30, 979.60, 584.20, 212.80
16.00, 2719.40, 1160.20, 685.70, 227.50
17.00, 3403.80, 1368.80, 786.90, 235.50
18.00, 4189.70, 1571.80, 893.30, 241.50
19.00, 5103.30, 1827.20, 1000.20, 245.10
20.00, 6147.00, 2087.40, 1110.10, 247.40
21.00, 7329.60, 2365.20, 1219.50, 249.90
22.00, 8654.20, 2649.20, 1323.80, 242.10
23.00, 10135.90, 2963.40, 1427.00, 237.90
24.00, 11789.20, 3306.60, 1527.00, 232.00
25.00, 13623.40, 3668.40, 1626.60, 226.40
26.00, 15635.20, 4023.60, 1723.30, 219.40
27.00, 17841.00, 4411.60, 1811.70, 205.40
28.00, 20262.70, 4843.40, 1895.00, 192.90
29.00, 22877.50, 5229.60, 1970.00, 175.50
30.00, 25719.80, 5684.60, 2047.00, 174.20
31.00, 28806.30, 6173.00, 2119.20, 166.10
32.00, 32128.80, 6645.00, 2191.40, 162.00
33.00, 35700.90, 7144.20, 2258.60, 151.80
34.00, 39538.90, 7676.00, 2323.80, 146.90
35.00, 43641.20, 8204.60, 2382.00, 134.00
36.00, 48031.90, 8781.40, 2440.50, 130.70
37.00, 52708.10, 9352.40, 2495.50, 125.00
38.00, 57674.80, 9933.40, 2546.90, 117.90
39.00, 62950.30, 10551.00, 2595.10, 108.50
40.00, 68542.90, 11185.20, 2641.20, 103.40
41.00, 74469.20, 11852.60, 2684.80, 98.30
42.00, 80723.80, 12509.20, 2722.30, 87.50
43.00, 87339.30, 13231.00, 2758.00, 81.20
44.00, 94299.80, 13921.00, 2791.70, 75.80
45.00, 101619.70, 14639.80, 2821.30, 68.70
46.00, 109317.30, 15395.20, 2849.40, 63.10
47.00, 117410.10, 16185.60, 2874.80, 58.50
48.00, 125911.70, 17003.20, 2898.90, 54.40
49.00, 134807.90, 17792.40, 2920.90, 51.30
50.00, 144120.10, 18624.40, 2942.10, 47.80
51.00, 153838.80, 19437.40, 2961.70, 45.40
52.00, 164004.10, 20330.60, 2979.40, 40.00
53.00, 174608.10, 21208.00, 2995.90, 37.40
54.00, 185652.90, 22089.60, 3011.80, 35.30
55.00, 197034.33, 22990.67, 3061.67, 34.11
56.00, 209079.80, 23990.80, 3190.40, 31.80
57.00, 221727.00, 24948.00, 3268.00, 24.00
58.00, 234705.00, 25956.00, 3280.00, 25.00
59.00, 248186.50, 26963.00, 3289.50, 21.00
60.00, 262144.00, 27918.00, 3336.00, 26.00
