0.00, 1.00, 1.00, 1.00, 1.00
1.00, 2.00, 2.00, 2.00, 2.00
2.00, 4.00, 4.00, 4.00, 4.00
3.00, 8.00, 8.00, 7.00, 7.00
4.00, 16.00, 16.00, 11.00, 11.00
5.00, 31.90, 31.80, 19.00, 19.00
6.00, 61.20, 58.60, 28.70, 27.10
7.00, 110.80, 99.20, 47.10, 42.00
8.00, 186.90, 152.20, 73.20, 59.00
9.00, 299.30, 224.80, 109.50, 80.20
10.00, 454.80, 311.00, 149.70, 96.40
11.00, 658.40, 407.20, 195.50, 108.40
12.00, 917.80, 518.80, 254.00, 129.20
13.00, 1245.70, 655.80, 311.00, 138.40
14.00, 1652.00, 812.60, 378.70, 157.20
15.00, 2139.00, 974.00, 447.50, 162.60
16.00, 2725.60, 1173.20, 521.20, 171.30
17.00, 3411.20, 1371.20, 589.30, 166.30
18.00, 4205.30, 1588.20, 659.00, 166.50
19.00, 5124.10, 1837.60, 730.00, 166.40
20.00, 6172.20, 2096.20, 801.70, 166.10
21.00, 7354.00, 2363.60, 868.90, 159.60
22.00, 8683.90, 2659.80, 932.20, 150.10
23.00, 10179.30, 2990.80, 990.90, 141.70
24.00, 11833.30, 3308.00, 1048.00, 137.20
25.00, 13666.30, 3666.00, 1102.10, 130.20
26.00, 15678.20, 4023.80, 1152.50, 122.80
27.00, 17886.50, 4416.60, 1201.30, 115.70
28.00, 20304.40, 4835.80, 1249.10, 112.00
29.00, 22923.70, 5238.60, 1293.80, 104.70
30.00, 25787.00, 5726.60, 1336.30, 99.80
31.00, 28881.70, 6189.40, 1375.50, 93.30
32.00, 32209.30, 6655.20, 1409.90, 82.30
33.00, 35792.20, 7165.80, 1443.30, 78.50
34.00, 39637.50, 7690.60, 1476.90, 76.00
35.00, 43754.50, 8234.00, 1505.10, 67.60
36.00, 48137.10, 8765.20, 1532.00, 62.30
37.00, 52829.60, 9385.00, 1556.40, 57.70
38.00, 57815.70, 9972.20, 1578.00, 53.40
39.00, 63105.80, 10580.20, 1597.80, 46.80
40.00, 68711.00, 11210.40, 1616.60, 43.80
41.00, 74639.30, 11856.60, 1634.60, 41.50
42.00, 80913.00, 12547.40, 1650.80, 37.80
43.00, 87537.70, 13249.40, 1665.90, 35.80
44.00, 94517.60, 13959.80, 1679.30, 31.40
45.00, 101856.40, 14677.60, 1691.50, 29.10
46.00, 109580.20, 15447.60, 1702.70, 26.70
47.00, 117683.20, 16206.00, 1712.90, 24.40
48.00, 126194.20, 17022.00, 1721.20, 20.60
49.00, 135096.00, 17803.60, 1729.50, 19.80
50.00, 144388.71, 18621.14, 1699.43, 16.00
51.00, 154147.14, 19516.86, 1705.29, 13.14
52.00, 164096.83, 20345.00, 1683.83, 11.33
53.00, 174804.00, 21218.40, 1686.20, 11.20
54.00, 185849.00, 22090.00, 1689.60, 9.40
55.00, 196862.67, 23018.00, 1637.33, 8.67
56.00, 209289.00, 24074.00, 2060.00, 10.00
57.00, 221735.00, 24892.00, 2064.00, 9.00
